cell_id,PRG1_G1,PRG1_G2,PRG1_G3,PRG1_G4,PRG1_G5,PRG1_G6,PRG2_G1,PRG2_G2,PRG2_G3,PRG2_G4,PRG2_G5,PRG2_G6,PRG3_G1,PRG3_G2,PRG3_G3,PRG3_G4,PRG3_G5,PRG3_G6,PRG4_G1,PRG4_G2,PRG4_G3,PRG4_G4,PRG4_G5,PRG4_G6,PRG5_G1,PRG5_G2,PRG5_G3,PRG5_G4,PRG5_G5,PRG5_G6,PRG6_G1,PRG6_G2,PRG6_G3,PRG6_G4,PRG6_G5,PRG6_G6,PRG7_G1,PRG7_G2,PRG7_G3,PRG7_G4,PRG7_G5,PRG7_G6,PRG8_G1,PRG8_G2,PRG8_G3,PRG8_G4,PRG8_G5,PRG8_G6
pertE_b1_c136,5.956,5.6792,5.5518,5.6792,5.1021,5.8271,5.4569,5.5961,5.6385,5.8937,5.1706,5.956,5.4058,5.352,5.4569,5.4569,5.5055,5.8271,5.7183,5.5518,5.7922,5.352,5.2951,5.5518,5.2348,4.8626,5.7922,5.861,5.2348,5.861,4.9489,5.5055,5.5518,5.5518,5.4569,5.5961,3.5837,4.0833,2.5391,3.192,3.192,4.2628,3.8644,3.192,4.0833,4.415,4.6636,4.2628
pertE_b1_c137,4.5234,2.6405,3.6904,4.5234,3.2974,4.6555,5.4043,5.7885,6.0347,5.6611,5.7885,5.8276,5.3439,5.9015,5.4043,5.8652,5.4612,5.8652,4.1912,3.6904,3.9719,3.9719,4.8768,3.6904,5.0578,5.4043,5.6611,5.8276,5.7885,5.9703,5.8652,6.003,5.4612,5.4612,6.0654,5.8652,4.9714,6.1795,5.6147,5.2111,5.7054,5.4043,3.9719,3.9719,3.6904,2.6405,4.7723,2.6405
pertE_b1_c138,6.3285,5.32,5.6669,6.0107,5.2335,6.2334,5.6065,5.7239,6.1995,5.9683,6.1282,6.0107,6.0107,6.1282,5.034,5.7239,5.9239,5.5422,5.6669,6.3873,5.9683,5.7778,5.8775,6.1645,3.5524,4.7845,3.9483,0.0,2.8875,3.5524,2.8875,4.4514,4.4514,3.9483,5.1387,2.8875,4.2312,4.4514,2.8875,3.5524,2.8875,3.9483,3.5524,2.8875,3.5524,3.5524,3.9483,3.5524
pertE_b1_c139,4.1168,3.7194,3.7194,3.7194,4.6211,4.4004,5.5705,6.3708,6.1394,6.1819,5.9488,6.4373,6.0486,6.2994,6.2226,5.8379,6.0,5.5705,6.4998,6.469,6.3357,5.7774,5.9488,5.8379,4.1168,4.4004,4.1168,4.4004,4.1168,4.1168,3.0503,4.1168,4.6211,4.4004,4.8018,4.6211,3.7194,4.6211,3.7194,3.7194,3.0503,4.9547,3.0503,4.1168,3.7194,0.0,3.0503,3.7194
pertE_b1_c140,6.0101,5.5009,6.0868,5.7364,5.1922,6.3169,6.0492,6.0492,6.1581,6.1231,5.7875,5.5651,5.7875,6.0492,5.6825,5.6255,5.7875,5.6825,5.9269,6.1231,6.1231,5.8362,5.9693,6.0101,4.1903,3.9076,3.9076,4.1903,3.9076,3.9076,0.0,4.4104,3.5122,4.1903,4.1903,2.8484,4.4104,4.4104,4.1903,3.5122,4.1903,3.5122,4.1903,0.0,3.9076,3.5122,4.1903,0.0
pertE_b1_c141,5.8418,5.0245,5.5144,5.9898,5.8418,5.7144,5.3972,5.668,5.9898,6.1188,5.4575,5.9898,5.7587,5.7587,5.8809,5.5144,5.3329,6.088,5.9898,5.3329,5.6194,5.7144,5.7144,5.3329,3.3489,4.4239,4.0244,4.0244,4.5763,4.4239,4.0244,4.2439,4.7085,4.0244,4.4239,0.0,5.1906,5.8011,5.1906,5.3972,5.6194,5.9186,4.0244,2.6903,4.2439,4.0244,4.5763,3.7426
pertE_b1_c142,5.5172,5.3068,5.6078,5.6909,5.4175,5.1823,5.5172,5.5635,5.6502,5.73,5.1137,5.6909,4.7797,5.6909,5.1823,5.4175,5.6909,5.8727,5.8039,5.7676,5.5635,5.2465,5.6502,4.7797,3.8759,4.4266,4.2744,4.0949,4.0949,3.8759,3.5951,4.0949,3.5951,4.2744,4.5586,3.2033,5.3637,5.73,4.9606,5.6909,5.9054,5.6502,5.6078,5.73,5.9054,5.5635,5.6909,5.6078
pertE_b1_c143,5.9022,5.756,5.9022,5.9022,5.5205,6.2444,5.5848,6.1065,5.8558,5.7021,5.5205,6.0297,5.9022,5.989,5.8072,5.5848,5.9465,6.276,6.2444,6.1065,6.2116,5.5848,5.8072,5.5205,0.0,3.5313,2.867,0.0,3.9269,4.6102,4.2097,4.4298,3.5313,2.867,3.9269,0.0,4.8954,3.5313,4.6102,3.5313,3.9269,3.5313,4.8954,3.5313,3.5313,4.4298,3.9269,4.2097
pertE_b1_c144,5.9502,5.0963,5.8878,5.5903,5.1649,5.6327,4.0776,2.5338,4.2571,4.9431,3.8587,3.578,5.7501,5.8552,5.6734,5.6327,5.2894,5.4997,5.7864,5.229,5.5903,5.0963,5.3462,5.6327,5.546,5.5903,5.1649,5.546,5.6327,5.5903,5.0226,5.546,5.5903,5.3462,6.0089,5.7501,4.0776,4.4092,3.8587,2.5338,3.578,3.578,5.546,5.2894,5.5903,5.546,5.7864,5.546
pertE_b1_c145,6.1612,6.1125,6.1612,6.2076,5.5164,6.1612,5.8899,6.1125,6.1125,6.2519,6.1612,6.2519,6.412,6.0613,6.0074,5.9503,6.2076,6.0613,0.0,3.8296,4.2278,3.8296,4.5118,4.2278,4.2278,4.7328,0.0,3.158,4.7328,3.158,3.158,4.2278,3.8296,3.8296,4.5118,4.7328,4.5118,4.5118,4.2278,4.2278,4.7328,3.8296,4.2278,3.8296,3.8296,4.2278,4.7328,3.158
pertE_b1_c146,6.4918,5.8869,6.2914,6.4918,6.1095,6.5361,4.5089,4.7938,4.1089,4.5089,4.5089,4.7938,6.3966,6.5786,6.3966,6.3966,6.2344,6.8015,5.1965,3.4321,4.7938,0.0,4.1089,3.4321,4.7938,5.3499,4.5089,0.0,4.7938,4.1089,4.1089,5.0153,4.5089,0.0,4.5089,3.4321,4.1089,0.0,3.4321,0.0,0.0,4.1089,4.7938,5.0153,3.4321,0.0,4.5089,5.1965
pertE_b1_c147,6.23,5.3963,6.1249,5.9649,5.9206,5.8742,5.9649,6.0074,6.0481,5.6635,5.8255,6.1612,6.0481,5.9649,5.3167,5.7744,5.2301,5.7744,5.8255,5.7205,6.1612,5.3963,6.1962,6.3251,2.8843,3.5492,3.5492,3.945,4.2278,3.5492,4.448,3.5492,3.945,3.5492,4.2278,2.8843,4.448,3.5492,2.8843,4.2278,3.5492,3.5492,4.6284,4.2278,0.0,3.945,4.9136,2.8843
pertE_b1_c148,6.0852,5.7859,5.8809,6.1565,5.7348,6.0084,5.6239,5.9677,6.2855,5.5635,5.8345,6.2855,5.8345,6.0476,5.7348,5.7348,5.4305,5.9677,5.8809,5.8345,5.9253,4.7418,6.3153,5.7348,3.5106,3.906,3.906,3.5106,2.8469,4.4088,3.906,4.7418,4.9911,4.1887,3.5106,4.1887,3.906,4.5891,4.1887,4.1887,3.5106,4.1887,3.906,3.5106,0.0,2.8469,4.1887,3.906
pertE_b1_c149,0.0,3.9124,0.0,5.2836,4.5955,5.2836,3.9124,0.0,5.2836,4.5955,0.0,3.9124,4.5955,4.9976,5.5057,4.5955,4.9976,0.0,3.9124,3.9124,0.0,4.9976,4.9976,0.0,4.5955,4.5955,0.0,4.9976,5.2836,3.9124,6.9842,6.889,7.1119,6.5327,7.1511,7.1511,4.5955,0.0,3.9124,4.5955,3.9124,4.9976,3.9124,0.0,0.0,5.2836,3.9124,4.5955
ctrl_b2_c000,4.793,2.8956,3.5607,3.9567,3.5607,3.9567,2.8956,2.8956,4.4598,2.8956,3.9567,4.6402,2.8956,4.6402,4.4598,3.5607,4.4598,3.5607,6.1367,5.9768,5.886,5.7323,6.0599,5.7323,5.482,5.6754,6.0599,5.7323,6.0192,6.0599,5.6754,5.9768,6.0991,5.482,5.615,5.7323,4.4598,4.4598,3.5607,3.9567,3.5607,2.8956,6.0991,5.9768,6.0599,5.615,6.208,5.9768
ctrl_b2_c001,5.778,5.3278,5.9822,6.0873,5.0879,5.8647,4.3069,4.3069,3.805,4.0871,4.6395,4.0871,6.0185,5.778,5.4607,5.0879,5.6319,6.0185,0.0,3.805,0.0,4.0871,4.3069,4.7718,5.4607,5.5211,5.8223,5.6319,6.1824,6.0185,5.7316,5.7316,5.3278,5.3964,6.0873,5.254,5.5211,5.683,5.3964,5.778,5.8223,5.3964,4.6395,3.4106,3.4106,2.7499,4.3069,4.0871
ctrl_b2_c002,5.4642,5.4251,5.2979,5.0983,4.9813,5.4642,5.2516,5.0415,5.6394,5.8157,5.3421,5.538,5.671,5.3421,5.4642,5.0983,4.9813,5.2516,5.671,5.3845,5.3845,5.0983,5.671,5.0983,5.2979,5.4251,5.5018,5.2979,5.1521,5.2516,5.2516,5.2979,5.5018,5.2031,5.4642,4.8488,5.3845,5.3421,4.9813,4.7753,5.3421,5.2031,5.5729,5.2979,5.5018,5.1521,5.2516,5.5729
ctrl_b2_c003,5.8685,5.7635,6.2731,6.3682,5.7635,5.8685,4.2704,3.5911,4.4907,2.9251,4.2704,3.9873,5.9636,5.4393,5.7635,5.7635,5.5131,6.3058,3.5911,3.5911,2.9251,4.9565,4.2704,4.2704,3.9873,3.5911,4.6711,3.9873,3.9873,3.5911,5.1782,5.8174,5.9636,5.5131,6.1303,5.4393,5.7065,6.3682,6.0079,5.5818,5.9636,6.1303,3.9873,3.9873,3.5911,0.0,3.9873,3.5911
ctrl_b2_c004,4.1572,4.441,4.8425,4.6618,3.7595,3.0894,3.7595,3.0894,3.7595,4.9955,4.1572,3.0894,4.1572,4.1572,3.0894,4.1572,3.0894,4.1572,4.441,4.441,3.7595,4.441,4.9955,3.7595,5.6853,6.3404,6.136,6.0896,6.1804,5.9898,3.7595,4.1572,4.1572,4.1572,0.0,4.441,5.5317,6.136,6.3404,5.9898,6.0409,6.2636,6.0409,5.9898,6.3404,6.4456,6.2636,5.8184
ctrl_b2_c005,5.9655,5.3086,5.3729,5.8942,5.24,5.9305,5.6437,5.69,5.6437,5.9305,5.544,5.8566,4.2199,4.5521,4.2199,4.3997,3.7188,3.7188,3.7188,3.7188,3.3254,4.3997,4.2199,4.2199,5.544,5.544,5.8566,6.0637,5.7768,5.4332,5.4332,5.9655,5.7768,5.3086,5.7768,5.7768,5.8942,6.0944,5.3086,5.5951,5.544,5.69,3.7188,2.6676,4.3997,3.7188,3.3254,4.3997
ctrl_b2_c006,3.8035,0.0,3.8035,4.2015,3.8035,3.8035,5.7302,6.3854,6.4567,6.3854,5.7302,6.3477,6.2678,6.3085,5.7302,5.9807,5.7989,6.0347,3.1324,4.2015,4.4855,3.1324,3.1324,4.2015,4.2015,4.8872,3.8035,4.2015,3.1324,3.1324,3.1324,5.0403,4.4855,4.2015,3.1324,3.8035,3.8035,3.8035,4.7064,4.4855,3.1324,0.0,6.4906,5.9807,6.0859,6.5233,6.2253,5.395
ctrl_b2_c007,3.9604,4.1798,4.7607,4.1798,4.1798,3.6791,5.6031,5.6495,5.8536,5.8536,5.3927,5.9914,3.6791,3.6791,4.1798,3.9604,3.9604,3.9604,3.9604,4.1798,3.6791,3.2862,3.2862,3.6791,5.8899,5.5034,5.7769,5.6938,5.9587,5.6938,5.3927,5.6031,5.816,5.5034,6.0538,5.6938,5.5034,6.1125,5.5034,5.3323,5.6938,5.6938,5.7362,5.5034,5.7769,5.9249,5.9249,4.9598
ctrl_b2_c008,3.1056,3.7761,4.4577,4.4577,4.1739,4.1739,4.1739,3.1056,4.6785,3.1056,4.4577,4.4577,3.7761,0.0,3.7761,4.4577,4.1739,4.1739,0.0,4.4577,4.1739,4.4577,4.1739,0.0,6.0066,6.1065,6.4625,5.8957,5.9527,6.5875,6.1065,6.1065,6.0066,5.7021,6.2397,6.0578,5.7021,6.4625,5.7021,6.0066,6.3573,6.3936,3.7761,3.7761,3.7761,3.1056,4.8593,4.1739
ctrl_b2_c009,5.6318,5.2767,6.0023,6.1312,5.7711,5.7711,5.1234,5.5807,6.0023,5.3453,6.1899,5.8135,2.7019,3.7548,3.7548,3.7548,2.7019,4.0366,5.5807,5.931,5.8542,5.7268,5.6318,5.6804,3.3609,3.7548,4.4362,4.7209,3.3609,4.8377,3.3609,3.7548,4.0366,2.7019,3.7548,3.3609,5.3453,5.931,5.1234,5.2767,5.6804,5.6804,6.0688,5.931,5.7711,5.8933,5.5807,5.2029
ctrl_b2_c010,4.0298,4.0298,3.8111,4.3612,3.5307,3.8111,5.1806,5.664,5.7378,5.7016,5.8066,5.9603,3.8111,4.6096,4.2091,4.4931,3.8111,4.0298,5.4027,5.6249,5.664,5.1165,5.6249,5.5842,4.9743,5.5842,5.3516,5.5842,5.6249,6.1886,5.3516,5.7016,5.664,5.7016,5.1165,5.1165,5.3516,5.6249,5.2409,4.9743,5.4512,5.5842,5.6249,5.4976,5.8066,5.5842,5.664,5.4027
ctrl_b2_c011,5.8449,5.4554,5.2115,5.9559,4.6281,5.8152,5.4112,5.3649,5.6864,5.2653,5.3163,5.3163,5.5385,5.1547,5.4978,5.3163,4.7225,5.5776,5.4554,5.0944,5.5776,5.2653,5.4554,5.3649,5.0303,5.0944,5.2115,5.2653,5.6152,5.9818,3.9447,4.1237,4.2756,4.1237,3.7263,3.4467,5.0303,5.6152,5.2653,5.1547,5.6864,5.5385,5.7845,5.4978,5.3649,5.6864,5.4978,5.4112
ctrl_b2_c012,2.8515,4.4136,3.9108,4.4136,2.8515,3.9108,5.4354,5.6288,6.0133,6.1614,6.0133,5.8858,3.9108,4.996,2.8515,4.1935,2.8515,4.1935,6.1264,6.0901,6.2903,4.996,5.5041,5.9301,5.282,5.6857,5.8858,6.0524,5.9726,6.0133,5.7396,5.8858,6.0133,5.6857,6.1264,6.0901,3.9108,2.8515,4.4136,3.5153,3.9108,0.0,4.1935,2.8515,4.7466,3.5153,4.5939,4.5939
ctrl_b2_c013,4.7646,3.4035,4.0799,4.7646,4.0799,4.4797,4.0799,3.4035,4.0799,4.4797,4.0799,4.0799,3.4035,4.4797,4.0799,4.0799,4.4797,4.0799,4.0799,0.0,4.0799,3.4035,0.0,4.0799,6.1444,6.5492,6.08,6.1444,6.5067,6.8048,3.4035,4.0799,4.7646,4.986,4.0799,4.0799,4.4797,4.0799,4.0799,4.0799,4.4797,5.3205,6.5067,6.7031,6.4159,6.4623,6.5899,6.2049
ctrl_b2_c014,5.7617,5.3578,6.0062,6.0894,5.1765,6.0062,5.6444,6.0486,6.5332,5.7617,6.0062,6.0062,5.9154,5.9618,5.5113,5.1765,5.3578,5.9618,6.5585,6.2024,6.0894,5.3578,6.0894,5.8668,3.5894,3.5894,3.5894,3.9856,3.9856,3.9856,4.2686,4.2686,3.5894,2.9235,4.6694,0.0,3.5894,0.0,3.5894,3.9856,4.2686,3.5894,3.9856,0.0,4.489,4.489,3.5894,3.9856
ctrl_b2_c015,6.088,4.994,6.0012,6.4357,5.5507,6.088,4.0244,2.9609,3.6278,4.528,4.0244,2.9609,5.9062,5.9548,5.3106,5.6837,5.3106,6.3107,6.2419,5.6194,6.2769,5.2158,6.1679,5.8011,5.111,5.6837,6.0456,5.7441,5.9548,6.088,4.0244,4.3076,3.6278,4.0244,5.111,0.0,4.0244,4.0244,4.7085,2.9609,2.9609,4.3076,4.0244,2.9609,4.994,3.6278,4.528,3.6278
ctrl_b2_c016,4.4282,3.5297,4.7613,3.5297,3.5297,4.6085,5.5188,6.2744,5.7544,6.0281,6.0281,5.8542,5.9449,5.9449,5.6435,5.7544,5.2967,6.1411,5.9449,5.9006,5.8055,5.7005,5.9449,5.6435,3.5297,3.9253,3.5297,3.5297,3.5297,4.7613,3.5297,3.9253,3.9253,4.208,4.4282,3.5297,3.9253,3.5297,4.208,0.0,4.208,4.7613,6.1411,6.1411,5.7005,5.9873,6.1761,5.4501
ctrl_b2_c017,5.9707,5.7136,5.8756,6.1373,5.4463,5.8756,5.7136,5.9707,5.8756,6.015,5.9707,5.6532,6.175,6.015,5.7706,5.7706,5.9243,6.175,6.0982,6.175,6.3446,5.3666,5.8756,5.5889,3.598,2.9318,0.0,2.9318,3.9943,0.0,2.9318,4.831,2.9318,2.9318,3.9943,3.598,3.598,4.2773,3.598,0.0,3.598,3.598,4.2773,3.598,5.0805,4.9635,2.9318,3.598
ctrl_b2_c018,5.0527,4.6504,3.9668,3.9668,4.6504,5.3388,3.9668,4.6504,4.6504,0.0,3.9668,5.7426,6.8931,7.1265,7.1265,6.5141,6.7214,7.1673,4.6504,4.6504,4.6504,5.3388,3.9668,3.9668,0.0,3.9668,3.9668,3.9668,0.0,3.9668,3.9668,3.9668,5.3388,3.9668,3.9668,3.9668,4.6504,3.9668,4.6504,0.0,4.6504,3.9668,4.6504,6.0295,0.0,3.9668,3.9668,4.6504
ctrl_b2_c019,5.5669,5.3167,5.4496,5.5293,5.4496,5.5293,4.4759,3.8972,3.6791,4.0761,3.6791,4.0761,5.4072,5.6031,5.2171,5.3167,5.3167,5.7362,5.2681,5.3167,5.4072,5.4496,5.2171,5.363,5.1633,5.4496,5.4902,5.5293,5.6719,5.3167,5.1065,5.2171,5.5669,5.363,5.7045,5.2171,5.363,5.8536,5.2681,5.2681,5.7362,5.4496,5.3167,5.3167,5.6031,5.5293,5.6031,5.4496
ctrl_b2_c020,5.7839,4.9853,5.4137,5.3627,5.0589,5.9127,4.3721,3.1504,4.3721,3.8219,3.8219,4.0407,4.3721,4.2201,3.1504,4.2201,4.0407,2.4992,5.7839,5.5953,5.7127,5.3627,5.252,5.4137,5.3088,5.7127,5.5086,5.4137,5.4623,5.882,5.5086,5.3088,5.5953,5.636,6.1533,5.4137,5.252,5.7489,5.1917,5.1275,5.5953,5.675,5.9425,5.5529,5.882,5.3088,5.9995,5.1275
ctrl_b2_c021,4.8394,3.4766,4.5543,4.1541,0.0,4.1541,3.4766,4.5543,0.0,4.8394,4.8394,3.4766,4.5543,3.4766,4.1541,4.1541,5.0609,4.1541,5.0609,4.5543,4.5543,4.1541,4.5543,4.5543,6.4912,6.4425,6.6245,6.3913,6.6653,6.4425,0.0,4.5543,4.1541,4.1541,0.0,4.8394,6.2197,6.9724,6.2197,6.0865,6.3913,6.1553,3.4766,4.1541,3.4766,0.0,3.4766,3.4766
ctrl_b2_c022,5.9836,5.9393,5.7392,6.3439,5.5575,5.6822,5.6218,5.6218,5.8442,6.2814,5.4888,6.1059,3.9634,4.4666,4.2463,4.647,3.5674,4.4666,6.1436,5.8442,6.4581,5.4888,5.4888,5.7931,2.9021,3.9634,0.0,2.9021,4.647,3.5674,5.7392,5.7392,6.0261,5.415,6.1436,5.8442,4.7998,4.2463,3.9634,3.5674,2.9021,3.5674,3.5674,3.5674,4.2463,3.9634,4.7998,4.2463
ctrl_b2_c023,5.8619,5.5493,5.1716,6.069,5.1716,5.8619,5.7821,5.5493,5.9358,5.8619,5.7821,5.8996,5.6954,5.5493,5.6004,5.6954,5.5493,5.4386,3.724,4.405,3.724,2.6726,4.405,4.0057,5.1716,5.8228,6.0047,5.5493,6.0997,5.9358,5.314,5.9358,5.1716,5.3782,6.0374,5.8996,4.5574,4.405,2.6726,4.0057,4.0057,2.6726,4.0057,3.3306,4.405,3.3306,4.5574,2.6726
ctrl_b2_c024,0.0,0.0,5.2836,5.2836,5.2836,0.0,5.2836,0.0,5.2836,0.0,5.9742,5.2836,5.9742,5.2836,5.2836,0.0,0.0,5.2836,5.2836,5.2836,5.2836,5.2836,6.3788,5.2836,5.2836,5.2836,0.0,5.2836,5.9742,5.9742,5.2836,5.2836,5.9742,5.9742,5.9742,0.0,5.9742,5.2836,5.2836,5.2836,0.0,5.9742,5.2836,6.6661,0.0,5.2836,0.0,5.9742
ctrl_b2_c025,5.7864,5.6734,5.3462,5.6734,5.229,5.9502,5.4997,5.6327,6.2816,5.6327,5.3462,5.9195,5.0963,5.8213,5.2894,5.2894,4.7623,5.546,5.6734,5.1649,5.546,4.9431,5.4997,5.229,5.3462,5.2894,5.8213,5.3462,5.7501,5.8552,3.1864,4.2571,4.6578,3.8587,3.8587,4.4092,5.2894,5.8878,5.4001,5.4511,5.3462,5.9195,3.1864,3.1864,3.8587,4.4092,4.2571,3.578
ctrl_b2_c026,5.7491,5.281,5.5674,5.616,5.3452,6.036,3.2986,3.2986,4.1925,4.1925,2.6418,4.3723,3.9731,3.9731,4.3723,4.8781,4.3723,3.6917,5.5674,5.616,6.036,5.4625,5.9028,5.7067,5.5163,5.281,6.1808,5.5674,5.5674,6.1808,5.8289,5.8289,6.1254,5.3452,5.8289,5.9028,5.4056,5.7898,5.281,5.3452,5.4056,5.8665,4.5247,2.6418,3.9731,3.6917,4.1925,2.6418
ctrl_b2_c027,2.8748,3.9351,4.6184,4.9036,4.2179,4.7712,4.4381,4.2179,3.9351,3.5394,3.5394,2.8748,2.8748,3.9351,3.9351,4.2179,4.6184,3.5394,2.8748,3.5394,3.9351,3.9351,3.5394,3.9351,5.6535,5.6535,6.038,6.038,5.8641,6.1148,5.6535,5.9548,6.038,5.9105,6.0771,5.9973,5.7104,5.9105,5.3863,5.6535,5.9105,6.038,5.9105,6.038,5.5288,6.1861,6.1148,5.5288
ctrl_b2_c028,4.5118,4.2278,3.158,3.8296,3.8296,0.0,4.2278,4.2278,3.158,4.2278,5.1995,4.2278,0.0,4.2278,3.8296,4.5118,4.5118,3.158,6.2076,6.1125,6.4483,5.6829,5.7567,6.3352,4.2278,4.5118,3.158,4.5118,4.2278,3.8296,5.9503,5.8899,6.5499,6.0074,6.4833,5.9503,4.2278,3.8296,4.5118,4.9136,0.0,3.158,6.1612,5.8255,6.0074,6.0613,6.3352,5.8899
ctrl_b2_c029,6.2445,5.7118,5.6514,6.3735,5.1835,5.9689,3.5962,2.9302,4.6764,3.5962,4.2756,3.5962,2.9302,3.5962,3.5962,3.9925,5.0788,4.2756,0.0,2.9302,4.2756,3.5962,3.5962,4.8292,4.2756,4.2756,3.5962,3.5962,3.9925,4.2756,5.3649,5.9225,6.0557,5.6514,6.1355,5.8738,5.5184,5.8227,5.7118,5.7118,6.0964,5.9689,5.8738,5.6514,6.1355,6.2095,5.8738,5.9225
ctrl_b2_c030,4.6151,5.0173,3.9318,3.9318,3.9318,4.6151,3.9318,4.6151,4.6151,5.5255,5.5255,3.9318,0.0,5.3033,5.5255,3.9318,0.0,0.0,3.9318,3.9318,0.0,4.6151,3.9318,4.6151,6.3986,6.8575,7.2086,6.8575,6.9575,7.3467,3.9318,5.3033,0.0,3.9318,3.9318,0.0,3.9318,3.9318,0.0,3.9318,5.3033,3.9318,5.3033,3.9318,0.0,5.0173,4.6151,5.0173
ctrl_b2_c031,6.1979,5.6652,5.5405,6.1265,5.8759,6.0889,5.7761,5.7222,6.1628,6.2317,5.8272,5.398,5.6048,6.0889,5.8759,5.398,5.398,6.2317,6.0498,5.6652,6.2644,5.398,6.1265,5.9222,0.0,4.6301,3.9466,3.9466,2.8859,4.2295,3.9466,3.9466,4.4497,3.5508,4.4497,2.8859,4.4497,4.2295,3.9466,3.5508,2.8859,4.2295,4.2295,3.9466,4.2295,3.5508,4.4497,2.8859
ctrl_b2_c032,4.6085,3.5297,4.208,3.5297,4.8937,4.6085,4.6085,0.0,3.5297,0.0,5.2967,4.208,6.4459,6.9973,5.9006,5.8055,5.8055,6.9349,4.6085,5.1154,4.208,4.208,4.6085,3.5297,6.0672,6.0672,6.72,6.392,6.2744,6.5459,4.6085,0.0,4.208,3.5297,4.6085,3.5297,5.4501,3.5297,3.5297,4.208,4.8937,4.208,4.208,4.208,4.208,4.208,4.6085,4.208
ctrl_b2_c033,3.7507,3.7507,4.0325,3.3569,4.5845,4.2521,4.0325,4.2521,3.3569,2.698,4.0325,4.7167,5.5765,5.9268,5.4054,5.4658,5.7226,5.8094,5.8094,5.6763,5.7669,5.3412,5.6763,5.6277,3.7507,4.2521,3.3569,4.432,3.7507,4.2521,5.2725,5.6277,5.8501,5.1988,5.9268,5.8892,5.2725,5.9631,5.6763,5.1988,5.9981,5.9268,5.9981,5.8094,5.8501,5.6763,5.8892,5.5765
ctrl_b2_c034,6.0107,5.4735,5.8289,6.0515,5.7778,6.2661,5.7239,5.7778,6.1645,5.9239,5.8289,6.2978,0.0,4.6318,4.4514,3.9483,3.9483,4.2312,5.9683,5.8775,5.6669,5.034,6.1645,5.7239,5.6669,5.7239,6.0906,5.7239,5.5422,6.0107,0.0,3.9483,4.2312,4.4514,5.1387,0.0,4.4514,4.6318,3.5524,3.5524,4.4514,4.2312,2.8875,2.8875,4.4514,3.5524,4.4514,3.9483
ctrl_b2_c035,5.9269,5.4322,5.4322,6.3169,5.6255,6.0868,5.5651,5.8362,6.1231,6.2871,6.192,5.7364,0.0,4.1903,4.5907,3.5122,3.9076,3.9076,2.8484,3.9076,4.1903,3.5122,3.9076,3.5122,5.8826,5.8362,5.6255,6.1231,5.6255,6.0101,4.1903,4.4104,3.9076,3.5122,3.5122,2.8484,0.0,4.1903,4.5907,3.9076,3.9076,4.4104,6.0101,5.6255,5.7875,6.3739,6.0101,5.5009
ctrl_b2_c036,4.1772,2.6273,3.6766,3.2837,4.1772,3.9579,6.0512,5.6912,5.7336,6.0512,5.9561,5.5519,3.2837,3.6766,3.9579,3.9579,4.1772,2.6273,4.1772,5.1969,2.6273,4.357,3.9579,4.357,5.3901,5.5519,5.8134,5.5519,5.7743,5.6469,5.3298,5.9888,5.447,5.3901,5.7336,5.6912,5.1233,6.2919,5.1233,5.851,5.7743,5.9888,5.7336,5.6006,5.3298,5.7743,5.9561,5.2656
ctrl_b2_c037,5.3946,5.1843,5.5275,5.6449,4.8384,5.6811,5.5275,5.4409,5.6449,5.5275,5.6073,5.7499,5.1843,5.7161,5.2412,5.2412,5.1843,5.4851,5.5275,5.1241,5.7499,5.1241,5.3946,5.1843,5.0599,5.4409,5.5682,5.5275,5.346,5.5275,5.4409,5.295,5.6073,5.3946,5.5275,4.7521,5.346,5.7826,5.1241,5.1843,5.6811,5.6811,0.0,3.9739,4.1531,4.305,4.6576,4.5533
ctrl_b2_c038,4.3788,4.6633,4.199,3.9796,3.6981,4.199,5.3517,4.6633,5.9093,5.7963,5.3517,6.0108,5.6225,5.6689,5.5228,5.2875,5.6225,5.5228,4.199,3.9796,3.9796,3.9796,3.9796,4.199,5.2875,5.2875,5.7556,5.2875,5.4121,5.9781,4.8846,5.9093,5.4121,5.3517,5.6225,5.5228,4.6633,5.7556,5.2189,4.78,5.7963,5.4121,5.4121,5.9093,5.7132,5.7556,5.873,5.6225
ctrl_b2_c039,3.3306,4.0057,3.3306,4.911,4.6897,4.6897,4.0057,3.3306,4.0057,4.6897,4.405,4.6897,3.3306,4.405,4.0057,4.911,4.6897,4.0057,4.0057,4.6897,3.3306,4.0057,4.0057,0.0,6.2405,6.2917,6.4312,6.3869,6.7293,6.6966,6.1295,6.4312,6.5913,6.0047,6.6627,6.7293,4.405,4.0057,4.0057,4.405,3.3306,4.405,0.0,0.0,4.0057,0.0,4.0057,4.911
ctrl_b2_c040,4.106,4.7908,4.106,4.7908,4.7908,4.5059,4.106,3.4292,3.4292,4.5059,5.3469,0.0,4.7908,0.0,4.106,3.4292,3.4292,4.7908,4.7908,5.0123,3.4292,4.106,4.106,4.5059,6.2314,6.3936,6.6556,6.4888,6.2314,6.4423,6.1709,6.5757,6.4423,6.3936,6.5757,6.4888,4.5059,4.7908,3.4292,3.4292,4.5059,3.4292,0.0,4.5059,0.0,3.4292,4.5059,4.5059
