# synthetic, for demo only -- module 563 CONCORD
,TruePC1,TruePC2,TruePC3,TruePC4,TruePC5,TruePC6,TruePC7,TruePC8,TruePC9,TruePC10,TruePC11,TruePC12,TruePC13,TruePC14,TruePC15,TruePC16,TruePC17,TruePC18,TruePC19,TruePC20
C00478,-16.976332,2.2328498,5.4371376,1.8814538,0.054837838,-0.72713876,-0.2705948,0.032020733,0.06063602,-0.018922582,0.0016461483,0.0036881152,0.00042072876,0.00039635107,-0.00016984052,-1.2158929e-05,1.23099035e-05,-9.775119e-06,-6.5146087e-06,8.3602055e-07
C00479,-17.682531,1.0592983,5.026081,2.0601616,-0.23614159,-0.6223688,-0.30839986,-0.03268306,0.047511917,-0.02811406,-0.001909073,0.0028023706,0.00097304495,0.00014328198,-0.00016429965,-4.058333e-05,1.22684005e-05,-4.669504e-06,-4.4331296e-06,-1.1464177e-06
C00480,-13.4205475,6.498372,5.6363506,0.5590272,0.9581442,-0.5980712,0.05184098,0.17220327,0.025965782,0.024450898,0.006624846,-0.00036919926,-0.0011539361,2.344671e-05,0.00015215884,4.6693607e-05,1.2839132e-05,5.218191e-06,4.1918393e-06,-1.3919143e-08
C00481,3.6974256,11.863519,-3.0283434,-2.033289,-0.66955715,0.3495569,-0.2463712,-0.027207483,0.059854638,0.0062618917,0.006907893,-0.00071978034,-0.0005215878,-0.00036380236,4.2339612e-05,-4.2864638e-05,1.2394362e-05,-3.940554e-09,-3.9391903e-06,9.730751e-08
C00482,-0.49342436,12.218354,-0.9808797,-2.5298924,-0.058461033,0.7141431,-0.031316012,-0.14734843,0.021999648,-0.020276144,0.0042380462,0.0031407743,-0.0009371585,0.00025025444,0.00015066177,3.7803024e-05,1.2404496e-05,1.29984655e-05,2.4926248e-06,-3.8908158e-07
C00483,-13.765771,6.168881,5.707755,0.69923455,0.90802693,-0.6409182,0.021207212,0.17206372,0.03330325,0.022466745,0.007149128,0.00020465841,-0.001199374,0.000113631424,0.00013634261,5.5096643e-05,1.2588329e-05,4.7177964e-06,3.8477106e-06,-1.4704875e-07
C00484,8.6757,9.896319,-4.555406,-0.48906794,-0.97745186,-0.37378347,-0.23656873,0.13868727,0.0047716135,0.021113716,-0.005811084,-0.0026355593,0.0011694436,0.00011865032,-0.00016255141,3.716023e-05,1.2986296e-05,-8.226758e-06,4.77124e-06,7.2651964e-08
C00485,11.623403,7.8220034,-4.781155,0.7375972,-0.8141386,-0.7052068,-0.06402996,0.14836629,-0.048446193,0.0071897334,-0.00991372,0.00021796458,0.00058378885,0.0004984033,3.6120688e-05,5.057008e-05,1.2611556e-05,8.03192e-06,3.5730666e-06,5.686978e-07
C00486,2.114271,12.127963,-2.3173661,-2.3160145,-0.46197516,0.53105617,-0.18055099,-0.08388036,0.053658146,-0.004646701,0.0076218895,0.0010232747,-0.000977112,-0.000187452,0.00013844953,-2.1912985e-05,1.1713798e-05,1.0328508e-05,-2.8708528e-06,1.3715845e-07
C00487,-11.699296,7.951337,5.103048,-0.13241273,1.11016,-0.34050795,0.18114668,0.14214315,-0.011617249,0.026167134,0.0022855697,-0.00255467,-0.00051924586,-0.00034063516,0.00013649474,-6.968305e-06,1.3049329e-05,1.1147875e-05,2.525801e-06,-9.993995e-07
C00488,7.592825,10.480228,-4.3318653,-0.8967495,-0.96641153,-0.21629848,-0.27057278,0.11296155,0.024396028,0.021911368,-0.00263121,-0.0030029477,0.0009942576,-8.88201e-05,-0.00017605588,1.1037627e-05,1.2806679e-05,-1.3221752e-05,3.8300695e-06,1.2802693e-06
C00489,4.9586744,11.533271,-3.5266287,-1.7297997,-0.803895,0.17773323,-0.2780386,0.02160572,0.05602048,0.013851488,0.0047681816,-0.0019504229,-1.4932771e-06,-0.00039284164,-5.126221e-05,-3.914849e-05,1.2817393e-05,-5.4017996e-06,-3.1748373e-06,-6.52507e-07
C00490,-14.647679,5.2587276,5.8207316,1.0536171,0.7462632,-0.72922367,-0.061662752,0.15985726,0.050006818,0.014737229,0.007655457,0.0017195208,-0.0011141622,0.00034507609,6.6881716e-05,5.9846792e-05,1.2351298e-05,-1.0174474e-05,3.5345215e-06,-1.3072763e-07
C00491,-16.563639,2.852359,5.599917,1.7554976,0.20737861,-0.7613737,-0.23970461,0.06506496,0.06408447,-0.012523848,0.0034824738,0.0037890258,5.8529826e-05,0.00048293776,-0.00014302599,5.153113e-06,1.242432e-05,-1.5054147e-05,-4.5138327e-06,-1.0898599e-06
C00492,1.0428834,12.215836,-1.790072,-2.4424057,-0.30300882,0.6256854,-0.12356121,-0.11563648,0.043297973,-0.011827933,0.00684221,0.002089206,-0.0010882535,-8.979312e-06,0.00017018558,1.7097087e-06,1.2882792e-05,1.3423956e-05,-1.3851399e-06,-3.2118615e-07
C00493,6.6516404,10.914828,-4.0842047,-1.222629,-0.9289926,-0.07413903,-0.28540885,0.083790995,0.038899284,0.02054413,0.0002517265,-0.0029257846,0.0007025996,-0.00024595647,-0.00014708354,-1.438317e-05,1.2917705e-05,-1.1809226e-05,2.5078168e-06,7.6482854e-07
C00494,6.5250387,10.968246,-4.0473323,-1.2642105,-0.9221074,-0.054934792,-0.28635255,0.079491064,0.04060866,0.020222612,0.0006328574,-0.0028878194,0.00065557484,-0.0002618978,-0.00014426983,-1.6592505e-05,1.2818327e-05,-1.3243088e-05,2.2154784e-06,4.9668097e-07
C00495,-12.002443,7.71637,5.215366,-0.012750285,1.0943106,-0.38959065,0.16160959,0.15055089,-0.005221408,0.026763525,0.0031845425,-0.0022774215,-0.0006649896,-0.0002965957,0.00014861643,3.3773897e-06,1.2529258e-05,1.42429635e-05,6.587446e-07,-1.217512e-08
C00496,2.7529683,12.040924,-2.6147125,-2.2155147,-0.5502142,0.46325994,-0.21014687,-0.062095102,0.057569087,-0.00019007084,0.007611067,0.00032133015,-0.00082886487,-0.00027574686,0.00010774264,-3.3060438e-05,1.18742655e-05,8.764204e-06,-2.899901e-06,-1.9069519e-07
C00497,21.22971,-13.95436,5.558379,-4.330697,-1.4894636,-1.1501658,0.3910339,-0.15314405,0.058274154,0.011116033,-0.004165166,-0.00035802048,0.00016880145,0.0002952255,0.00014158993,-6.158754e-05,1.2456048e-05,-1.07245805e-05,8.275914e-06,-4.5968685e-07
C00498,-8.732833,9.860024,3.7236624,-1.2027813,1.0674402,0.15037669,0.2889308,0.023392908,-0.05570464,0.0074968627,-0.005631746,-0.002559502,0.0008456433,-0.00029995653,-9.245271e-05,-4.7361074e-05,1.2816463e-05,-2.5822765e-06,-4.60639e-06,2.4123315e-07
C00499,20.916378,-5.4000235,0.42698488,2.1361694,1.0091904,0.6758649,-0.048097685,-0.07785135,0.05963737,0.018022502,-0.0054417616,-0.0013215387,0.00068526104,0.0004812461,0.000109500805,1.139451e-05,1.2747344e-05,9.843099e-06,-4.927598e-06,1.0230897e-06
C00500,-20.910717,-12.155033,-5.2120814,-0.8023133,0.0827818,0.40813148,0.27821112,0.23753518,0.063916154,-0.023540646,-0.002754534,0.0014879272,0.0012058809,-0.0004944771,0.0001654999,2.2419908e-05,1.2903338e-05,4.0096425e-06,1.8410396e-06,-1.0794712e-06
C00501,21.700233,-7.895115,1.9527832,1.0742103,0.8672353,0.87643105,-0.25315803,0.041972965,0.0155017385,0.016882354,-0.01236249,0.0017946598,-0.00048114153,0.00018478319,0.00016431678,-6.538021e-05,1.27320445e-05,-8.699024e-06,3.7003008e-06,-1.3682529e-06
C00502,21.988955,-12.074498,4.556015,-2.058968,-0.29877552,0.19051619,-0.2197975,0.15605804,-0.07716692,-0.02306389,0.012003036,-0.0009618055,0.0002714294,-0.00021836295,-0.00013650444,6.927368e-05,1.1945912e-05,2.1145694e-05,-6.114298e-06,1.1772745e-06
C00503,-18.251694,-0.016321123,4.5423136,2.156725,-0.49529,-0.4878075,-0.3178694,-0.08862904,0.029746389,-0.03203002,-0.0046820147,0.0013862995,0.0012158271,-0.00012767827,-9.3114024e-05,-5.784749e-05,1.2576535e-05,6.674668e-06,-2.4068447e-06,9.715253e-07
C00504,-20.231743,-15.419641,-8.339515,-3.0029023,2.409141,-1.17064,-0.43060815,-0.25980234,-0.062301826,0.026538419,0.0039316136,0.0011027216,-4.516264e-05,0.00020752195,-0.00010485674,-4.0149895e-05,1.2613183e-05,1.9768024e-05,6.021205e-06,-1.6607994e-06
C00505,-4.2995663,11.623982,1.195781,-2.273898,0.5561948,0.6636489,0.19165486,-0.13588986,-0.03873378,-0.023020094,-0.0048210407,0.002149158,0.00044956597,0.00042577452,-8.2962266e-05,3.5956884e-05,1.2857131e-05,-9.658026e-06,4.737127e-06,2.8558432e-07
C00506,-20.273247,-5.6735997,0.717378,1.6790603,-1.3392963,0.45099214,-0.01627433,-0.14031962,-0.0539158,0.015238022,-1.9560144e-05,-0.0029048545,-0.0010211971,2.8441484e-05,8.639981e-05,4.4162804e-05,1.2850277e-05,-1.4569506e-05,5.6722036e-09,1.0248066e-06
C00507,21.548288,-13.430959,5.3098764,-3.614409,-1.0914664,-0.6532271,0.14018628,-0.008014942,-0.012989577,-0.013373865,0.011966809,-0.0034145548,0.0013264637,0.000725759,0.0002215887,-5.3084063e-05,1.2686478e-05,-5.1807415e-06,-1.5119867e-06,1.268791e-06
C00508,22.00029,-9.473817,2.9463453,0.120267935,0.59463197,0.828821,-0.33818078,0.12436022,-0.029745786,0.0054277256,-0.009266532,0.0029905615,-0.0010929451,-0.0003108731,-4.523089e-06,-4.5003e-05,1.3465851e-05,-1.8386821e-05,4.2089664e-06,5.1768416e-07
C00509,21.748035,-12.973411,5.0690355,-3.047161,-0.79022455,-0.3087996,-0.019341571,0.073757015,-0.04917586,-0.022353383,0.015967209,-0.003355504,0.0012566124,0.00047049884,9.5010626e-05,5.2040173e-06,1.21539915e-05,1.32453215e-05,-8.21355e-06,-1.8554776e-06
C00510,5.9540477,11.194599,-3.8710468,-1.4446489,-0.8859043,0.03129157,-0.28755832,0.05923942,0.0475032,0.0183889,0.0022812686,-0.002642559,0.00042802386,-0.00032626442,-0.000119706485,-2.5887733e-05,1.2516635e-05,-1.45570075e-05,-6.69407e-07,-9.159481e-08
C00511,-1.5766937,12.13513,-0.38033068,-2.524902,0.11973405,0.7398637,0.03648285,-0.15785216,0.0042880387,-0.024082268,0.0017010508,0.0034042767,-0.0006380365,0.00039162795,0.00010555861,5.078518e-05,1.2539356e-05,9.994956e-06,3.2106823e-06,1.1892705e-08
C00512,20.58186,-4.5588427,-0.06684245,2.384972,0.9939172,0.5617648,0.022073058,-0.10646625,0.06434652,0.014800271,-0.0017825215,-0.0020483756,0.00087951677,0.00040937567,4.297125e-05,3.076575e-05,1.2219879e-05,7.815372e-06,-5.167099e-06,6.691351e-07
C00513,9.846638,9.159813,-4.716268,-0.016744822,-0.9477004,-0.5277739,-0.1805288,0.15427233,-0.017850997,0.017426534,-0.008516124,-0.0017451555,0.0011197476,0.00033167776,-0.00010766033,5.89332e-05,1.2872474e-05,-8.16619e-07,3.5698215e-06,3.1501392e-07
C00514,-18.698174,-0.9650863,4.0396495,2.190094,-0.70944995,-0.34562212,-0.30599913,-0.13059406,0.011449623,-0.031329684,-0.00631489,-0.000106731415,0.0011591142,-0.00034145126,-1.5037556e-05,-4.6115856e-05,1.2589083e-05,1.516553e-05,6.478366e-08,-2.0593884e-06
C00515,22.045593,-11.685514,4.3233004,-1.6748385,-0.120493285,0.3502209,-0.27233678,0.16986017,-0.07801641,-0.019846382,0.00840088,0.00016592348,-0.00017792816,-0.00040931735,-0.00018848685,6.5213404e-05,1.2187615e-05,1.4096495e-05,-6.698e-06,-1.1400806e-06
C00516,-7.825629,10.319258,3.2323837,-1.4810473,0.99651325,0.28674272,0.29175287,-0.016766947,-0.06028843,-0.00025346768,-0.0069157225,-0.0017615958,0.0010386172,-0.00014722857,-0.00014534684,-3.839467e-05,1.2669379e-05,-1.0555177e-05,-5.482962e-06,-7.1363e-07
C00517,17.959318,0.44325173,-2.678036,2.865904,0.4580326,-0.25868165,0.27972,-0.11314327,0.008183148,-0.013831254,0.010137638,-0.00043348782,-0.00025248187,-0.00047262976,-0.0001385183,-3.9213555e-06,1.2720092e-05,-8.033958e-06,3.919361e-06,1.9547208e-06
C00518,-2.787947,11.9606905,0.31245074,-2.4547083,0.31842354,0.73092574,0.11010136,-0.15672371,-0.015994288,-0.025608968,-0.0013723634,0.003174005,-0.00017171638,0.00047130778,2.6080741e-05,5.2130414e-05,1.2284232e-05,1.3187931e-06,5.5955757e-06,4.972563e-08
C00519,-20.262602,-5.628341,0.7545562,1.6891202,-1.338168,0.44429776,-0.020250197,-0.14210953,-0.053857345,0.014697653,-0.00015110508,-0.002951818,-0.0010058532,7.670215e-06,8.400323e-05,5.356778e-05,1.12546995e-05,-8.437756e-06,-3.0915735e-06,-8.598257e-07
C00520,-16.894493,2.35923,5.473523,1.8575532,0.086137295,-0.7353857,-0.26488245,0.03889265,0.06155393,-0.017686125,0.0020282646,0.003730726,0.00034935892,0.0004151795,-0.00016450789,-1.0478484e-05,1.1978462e-05,-1.0784839e-05,-4.7823974e-06,-4.323114e-07
C00521,3.4861398,11.908325,-2.9386604,-2.0774813,-0.6441285,0.3762606,-0.23912448,-0.035218295,0.059720363,0.0048550777,0.0071340078,-0.00049129693,-0.0005983395,-0.0003476382,6.19533e-05,-4.4061828e-05,1.291304e-05,1.1902775e-06,-2.787188e-06,1.4269872e-07
C00522,-20.763367,-8.389203,-1.6450938,0.89638805,-1.1627399,0.7301134,0.2150226,0.022227302,-0.027905274,0.03249399,0.0063900365,0.0019129446,-0.00042647647,0.00046690763,-0.00017474296,-2.6754738e-05,1.2644487e-05,-2.3651264e-06,-2.1123433e-06,-3.238932e-07
C00523,-20.257715,-15.356108,-8.281026,-2.9511845,2.3509336,-1.1214409,-0.40465933,-0.23441648,-0.053838726,0.019598786,0.0027032623,-0.00013135218,-0.00051858404,0.0003541384,-0.00014841481,-6.1586186e-05,1.2825165e-05,1.9353765e-05,6.760554e-06,-1.6597221e-06
C00524,-8.279719,10.096081,3.4810705,-1.3451418,1.0347949,0.21997987,0.2920211,0.0031681212,-0.058559928,0.0036257154,-0.0063695707,-0.0021913312,0.0009622753,-0.00023062863,-0.0001194021,-4.6003894e-05,1.25223205e-05,-4.861617e-06,-4.034779e-06,4.9327525e-07
C00525,17.334955,1.3971605,-3.095003,2.7766552,0.2977652,-0.40148884,0.28420538,-0.08584592,-0.010614089,-0.017120441,0.008917443,0.0005478243,-0.00059559685,-0.00048029318,-7.929913e-05,-3.4087647e-05,1.285557e-05,-1.1799757e-05,1.9842646e-06,-1.017075e-06
C00526,6.8002977,10.850593,-4.126447,-1.1730973,-0.93652856,-0.09669477,-0.28398222,0.08873943,0.03681226,0.020883286,-0.00019497912,-0.0029626219,0.0007550624,-0.00022061911,-0.00015624214,-1.0611271e-05,1.28774545e-05,-1.36726585e-05,2.2463848e-06,3.574189e-07
C00527,-15.529238,4.2351003,5.8125052,1.3938496,0.531995,-0.77712697,-0.1469677,0.12846796,0.06152581,0.0034921544,0.006688692,0.0030417119,-0.00072634005,0.00049765327,-3.086455e-05,4.4622448e-05,1.2953612e-05,-1.5432504e-05,-6.241155e-07,-7.573e-07
C00528,14.5532675,4.977984,-4.332234,1.9507763,-0.35736322,-0.7558671,0.16024043,0.056324456,-0.06263814,-0.0131232655,-0.002723649,0.0025779966,-0.00074276136,0.000102859005,0.00013936307,-2.913368e-05,1.2659842e-05,-1.8007735e-07,-6.214863e-06,-6.7084505e-07
C00529,-4.1734395,11.657116,1.1216749,-2.2928426,0.5370649,0.6716049,0.18548588,-0.13843255,-0.037040483,-0.023427494,-0.0045661433,0.002259581,0.00039976637,0.0004379029,-7.799665e-05,4.0251784e-05,1.2414005e-05,-1.0374821e-05,3.82939e-06,-3.639392e-07
C00530,20.859213,-14.393101,5.732973,-5.0015764,-1.8781155,-1.6813178,0.67940146,-0.33784443,0.15565622,0.05227397,-0.03595611,0.008042935,-0.0031406276,-0.0018044445,-0.00061207404,0.00020114971,1.1540166e-05,4.742349e-05,-1.6545737e-05,-9.53791e-07
C00531,18.090698,0.23390777,-2.5824606,2.8780155,0.49153873,-0.22564106,0.2765922,-0.118134245,0.012261276,-0.012915427,0.01024659,-0.00064133096,-0.00016940851,-0.00045815975,-0.00014977048,3.4339066e-06,1.2195927e-05,-9.183386e-06,3.981758e-06,5.3764968e-08
C00532,20.509333,-4.3864527,-0.16646841,2.4296021,0.9874551,0.53649694,0.035950866,-0.11139498,0.06467864,0.013979304,-0.0010281305,-0.0021619524,0.0009082265,0.00038438465,3.2471737e-05,3.3835855e-05,1.2364474e-05,8.530043e-06,-2.2696904e-06,-7.3042577e-07
C00533,-18.332676,-0.18079706,4.46005,2.1659472,-0.53360003,-0.4645412,-0.31715775,-0.09651588,0.026692744,-0.032185975,-0.005023762,0.0011313027,0.0012186501,-0.00016773972,-8.567145e-05,-5.321198e-05,1.2790448e-05,8.3414925e-06,-3.4753714e-06,1.9734161e-06
C00534,-20.67737,-7.7693057,-1.0853819,1.1062547,-1.2488825,0.6924803,0.16681306,-0.02248437,-0.038912266,0.032063812,0.005536139,0.00062265527,-0.00080030365,0.0004545639,-0.00013200824,-5.7171683e-06,1.2798097e-05,-7.4070936e-06,-5.6470594e-06,2.242964e-06
C00535,-19.970337,-4.4989266,1.6540717,1.9083908,-1.2731786,0.26419887,-0.11532337,-0.17473818,-0.047578547,0.0005277393,-0.0033981479,-0.0035871116,-0.000533366,-0.00027921333,0.00016476114,4.1801562e-05,1.26580435e-05,4.1190624e-06,2.1966734e-06,-1.7776123e-06
C00536,-8.405894,10.031702,3.549219,-1.306162,1.0444617,0.20087755,0.29150048,0.008779091,-0.057878874,0.0047090095,-0.006183556,-0.0023004655,0.00093329867,-0.0002483576,-0.00011168855,-4.8903752e-05,1.2848633e-05,-6.3828115e-06,-4.6162704e-06,1.2029132e-07
C00537,-1.8337874,12.10524,-0.23490506,-2.515667,0.16214947,0.7413233,0.052453674,-0.15877198,-4.239512e-05,-0.024663894,0.0010547612,0.003402351,-0.00054643926,0.0004162943,8.889156e-05,5.361541e-05,1.2155531e-05,9.17283e-06,3.8882345e-06,-1.9208842e-07
C00538,-20.062159,-4.832922,1.3939048,1.8499221,-1.299487,0.31972983,-0.08822523,-0.16753824,-0.050348137,0.0048067477,-0.0024971631,-0.0035044523,-0.00069966825,-0.00019315568,0.00014772087,4.355982e-05,1.2081465e-05,-6.3427055e-06,3.1799507e-06,-1.0744142e-06
C00539,18.294859,-0.097821414,-2.4281683,2.8916507,0.5432184,-0.17226921,0.27007928,-0.12523413,0.01861399,-0.011337725,0.0102979615,-0.0009656039,-3.4394652e-05,-0.00042447154,-0.00015966647,1.0911803e-05,1.2925763e-05,-1.1696837e-05,6.3800744e-06,-8.60347e-07
C00540,21.568974,-7.3890715,1.6374803,1.3312219,0.9217752,0.8578235,-0.21516867,0.014838422,0.027837085,0.01869431,-0.011830025,0.001154747,-0.00021523045,0.0003079415,0.000180742,-5.5375036e-05,1.2789116e-05,8.882832e-07,-4.2952135e-07,3.6111493e-07
C00541,-15.945716,3.7047107,5.7568445,1.5458182,0.411104,-0.78153354,-0.18607706,0.1064124,0.0642575,-0.0027513793,0.0056584994,0.003487267,-0.000445651,0.0005201969,-8.380891e-05,3.349628e-05,1.2555353e-05,-1.6829292e-05,2.8503004e-07,5.177894e-07
C00542,-2.1820526,12.058606,-0.036412645,-2.4982715,0.21947473,0.7404199,0.07384878,-0.15902492,-0.0059153195,-0.025231902,0.00016853069,0.0033591927,-0.00041636522,0.00044384916,6.622089e-05,5.451018e-05,1.274391e-05,6.163645e-06,4.2744455e-06,7.218345e-08
C00543,5.1651607,11.468767,-3.6017919,-1.6738417,-0.8227713,0.14795192,-0.28118902,0.02956938,0.05464145,0.0149168465,0.004298875,-0.0021162822,8.9424175e-05,-0.00038501623,-6.600538e-05,-3.8487364e-05,1.2695993e-05,-8.1201815e-06,-1.3954099e-06,2.1113057e-07
C00544,14.893849,4.5903153,-4.2280846,2.077443,-0.28652832,-0.7359693,0.18369494,0.040064484,-0.05983688,-0.014898904,-0.0012531406,0.0025944905,-0.00083838345,5.203744e-06,0.00013653772,-3.8320002e-05,1.2223937e-05,5.040647e-06,-2.7440817e-06,-1.2460199e-06
C00545,-20.724136,-8.092383,-1.3757838,0.9992073,-1.2076652,0.714446,0.19258884,0.00047284865,-0.033519793,0.03261353,0.0060487124,0.0013022348,-0.0006170923,0.00047741045,-0.00015201906,-2.2568034e-05,1.2889111e-05,-8.483272e-06,-4.366293e-06,-9.5219255e-09
C00546,-17.533075,1.321085,5.128825,2.0270085,-0.17153043,-0.64989847,-0.30241385,-0.018318681,0.05110211,-0.02646726,-0.0011425007,0.0030718802,0.0008721373,0.000211043,-0.00016783178,-4.3660864e-05,1.1816854e-05,-7.563221e-06,-5.4660863e-06,-2.6219047e-07
C00547,15.434275,3.948205,-4.0377355,2.2672985,-0.16765997,-0.6915895,0.21757025,0.012787583,-0.05323877,-0.017126204,0.0012097581,0.0024657564,-0.00093576877,-0.00013376813,0.00010647102,-5.1286177e-05,1.2166458e-05,-2.0483353e-06,-3.6551169e-06,1.3528518e-06
C00548,2.9585981,12.007291,-2.7075088,-2.1792235,-0.57740057,0.43979627,-0.21884622,-0.054727886,0.058431752,0.0012435718,0.007526563,9.267871e-05,-0.00077047915,-0.00029801633,9.391963e-05,-3.630676e-05,1.23021155e-05,5.667787e-06,-3.3067417e-06,9.167365e-08
C00549,22.01889,-9.623072,3.0405333,0.017231463,0.5598474,0.8141582,-0.3423052,0.1311945,-0.0341983,0.003910477,-0.008535044,0.0029966114,-0.001109978,-0.00036416788,-2.8158645e-05,-3.0116415e-05,1.3238282e-05,-1.4291047e-05,7.4779828e-06,2.123095e-07
C00550,-7.179141,10.614503,2.870355,-1.6622181,0.9332679,0.3757972,0.2858012,-0.044069093,-0.06080496,-0.0056324834,-0.007365062,-0.00106605,0.0010826663,-2.6512713e-05,-0.00016260223,-2.7048744e-05,1.2814024e-05,-1.2298507e-05,-2.4999717e-06,1.4436135e-07
C00551,-10.334163,8.912641,4.522448,-0.65119034,1.1314526,-0.11204253,0.24983132,0.09319691,-0.036835942,0.019797064,-0.0018014215,-0.0031456253,0.00019134078,-0.00043134013,3.5647165e-05,-4.0427076e-05,1.240376e-05,1.0304845e-05,-3.4609122e-06,-6.0193423e-07
C00552,-16.408428,3.0744455,5.6485023,1.7049448,0.26132706,-0.76973695,-0.22692156,0.07640162,0.06466041,-0.010057999,0.00409423,0.0037618638,-7.4019e-05,0.0004994583,-0.00012345448,7.872917e-06,1.2209378e-05,-1.243781e-05,-2.5778234e-06,6.124923e-07
C00553,-19.20829,-2.1987007,3.2913551,2.1630776,-0.95608604,-0.13877591,-0.2634533,-0.16900831,-0.012951039,-0.024664266,-0.006925661,-0.0019731317,0.0007486283,-0.00049266126,0.00010067316,-1.967365e-05,1.27494e-05,1.8986106e-05,2.229638e-06,-1.4230075e-06
C00554,9.723828,9.242334,-4.703576,-0.06752351,-0.9529409,-0.51272434,-0.18727995,0.15331435,-0.015487383,0.01794026,-0.008287926,-0.0018585982,0.0011383552,0.0003077673,-0.00011079476,5.527724e-05,1.2058881e-05,2.4587382e-06,4.43906e-06,7.096876e-07
C00555,-18.151081,0.18376406,4.6395125,2.1435392,-0.44812766,-0.51522326,-0.31796286,-0.078749835,0.03335499,-0.03166574,-0.00422582,0.0016781344,0.0011892259,-7.6662844e-05,-0.00011620572,-5.3102103e-05,1.2614124e-05,4.2568345e-06,-5.4207694e-06,-2.3352689e-07
C00556,21.434132,-6.920601,1.3478298,1.5495782,0.9597554,0.8291152,-0.17744663,-0.009438131,0.037846114,0.019597365,-0.01084728,0.000536689,3.3561417e-05,0.0004027669,0.00018509434,-4.512068e-05,1.26226005e-05,-1.9400975e-06,-1.4967651e-06,-4.1497778e-08
C00557,-17.931566,0.6049106,4.833506,2.1086807,-0.34713876,-0.5695078,-0.31538618,-0.057076782,0.040540025,-0.030355997,-0.0031720398,0.002256408,0.0011125755,2.5565221e-05,-0.00013646785,-5.0332186e-05,1.2843553e-05,5.369741e-06,-4.5948523e-06,4.799839e-07
C00558,11.44441,7.9692945,-4.78516,0.66064286,-0.8325543,-0.6913238,-0.07710518,0.15070365,-0.04583136,0.008409346,-0.009961536,7.3031406e-06,0.0006574759,0.0004919578,2.301748e-05,5.263404e-05,1.2346571e-05,1.1039985e-05,2.0936245e-06,-8.195186e-07
C00559,2.9579046,12.007408,-2.7071986,-2.1793501,-0.57731044,0.43987674,-0.21881728,-0.05475452,0.058426995,0.0012393434,0.007530552,9.127589e-05,-0.0007710012,-0.00029638867,9.227986e-05,-3.3773526e-05,1.2589682e-05,4.115024e-06,-4.1249828e-06,-1.979727e-07
C00560,7.960015,10.29245,-4.4153028,-0.76213914,-0.9741322,-0.27078462,-0.26104712,0.12274557,0.018014237,0.02192987,-0.003744142,-0.0029336447,0.0010748603,-1.8204444e-05,-0.00017867354,2.2748214e-05,1.2656326e-05,-1.3125552e-05,3.7915352e-06,-1.0756679e-06
C00561,21.979277,-9.32061,2.8496358,0.223607,0.6285923,0.8417983,-0.33306915,0.11706119,-0.025154622,0.006910677,-0.0099264495,0.0029551808,-0.0010638089,-0.00027064397,1.55395e-05,-4.5771445e-05,1.2319555e-05,-1.1531979e-05,2.397209e-06,1.4828037e-06
