"location_name","sex_name","year","age_name","val"
"Region05","Male",2019,"95+",40068.334175446
"Region05","Male",2020,"<5",103390.744055478
"Region05","Male",2020,"5-9",98532.5171549749
"Region05","Male",2020,"10-14",93902.5734420278
"Region05","Male",2020,"15-19",89490.186119641
"Region05","Male",2020,"20-24",85285.1324322028
"Region05","Male",2020,"25-29",81277.6699810885
"Region05","Male",2020,"30-34",77458.5141531697
"Region05","Male",2020,"35-39",73818.816609935
"Region05","Male",2020,"40-44",70350.1447873852
"Region05","Male",2020,"45-49",67044.462359208
"Region05","Male",2020,"50-54",63894.110617968
"Region05","Male",2020,"55-59",60891.7907311765
"Region05","Male",2020,"60-64",58030.54683113
"Region05","Male",2020,"65-69",55303.7498993406
"Region05","Male",2020,"70-74",52705.0824082206
"Region05","Male",2020,"75-79",50228.5236844392
"Region05","Male",2020,"80-84",47868.3359600394
"Region05","Male",2020,"85-89",45619.0510790001
"Region05","Male",2020,"90-94",43475.4578284428
"Region05","Male",2020,"95+",41432.5898651317
"Region05","Male",2021,"<5",102495.707436638
"Region05","Male",2021,"5-9",97894.2976696504
"Region05","Male",2021,"10-14",93499.4621326792
"Region05","Male",2021,"15-19",89301.9269477898
"Region05","Male",2021,"20-24",85292.8345755809
"Region05","Male",2021,"25-29",81463.7251242141
"Region05","Male",2021,"30-34",77806.5184975513
"Region05","Male",2021,"35-39",74313.4973447262
"Region05","Male",2021,"40-44",70977.2907751738
"Region05","Male",2021,"45-49",67790.8588047509
"Region05","Male",2021,"50-54",64747.4775001289
"Region05","Male",2021,"55-59",61840.7247901084
"Region05","Male",2021,"60-64",59064.4669139167
"Region05","Male",2021,"65-69",56412.8454778908
"Region05","Male",2021,"70-74",53880.2650932342
"Region05","Male",2021,"75-79",51461.3815687591
"Region05","Male",2021,"80-84",49151.0906337016
"Region05","Male",2021,"85-89",46944.5171668095
"Region05","Male",2021,"90-94",44837.0049089775
"Region05","Male",2021,"95+",42824.1066377188
"Region05","Female",1990,"<5",128010.869458772
"Region05","Female",1990,"5-9",112969.195794527
"Region05","Female",1990,"10-14",99694.965376143
"Region05","Female",1990,"15-19",87980.4981477247
"Region05","Female",1990,"20-24",77642.5171032168
"Region05","Female",1990,"25-29",68519.2808524603
"Region05","Female",1990,"30-34",60468.0531196202
"Region05","Female",1990,"35-39",53362.8695833856
"Region05","Female",1990,"40-44",47092.5671203635
"Region05","Female",1990,"45-49",41559.0446184779
"Region05","Female",1990,"50-54",36675.7281501818
"Region05","Female",1990,"55-59",32366.2164925701
"Region05","Female",1990,"60-64",28563.0858030755
"Region05","Female",1990,"65-69",25206.8347494722
"Region05","Female",1990,"70-74",22244.953590371
"Region05","Female",1990,"75-79",19631.1026416404
"Region05","Female",1990,"80-84",17324.387275568
"Region05","Female",1990,"85-89",15288.7181098647
"Region05","Female",1990,"90-94",13492.2463764446
"Region05","Female",1990,"95+",11906.8656361206
"Region05","Female",1991,"<5",127341.036844868
"Region05","Female",1991,"5-9",112713.698228213
"Region05","Female",1991,"10-14",99766.5645188483
"Region05","Female",1991,"15-19",88306.6348842607
"Region05","Female",1991,"20-24",78163.0780030407
"Region05","Female",1991,"25-29",69184.6855099486
"Region05","Female",1991,"30-34",61237.6179572186
"Region05","Female",1991,"35-39",54203.4096915136
"Region05","Female",1991,"40-44",47977.2029055506
"Region05","Female",1991,"45-49",42466.1845396925
"Region05","Female",1991,"50-54",37588.2027326479
"Region05","Female",1991,"55-59",33270.5421969343
"Region05","Female",1991,"60-64",29448.8402638241
"Region05","Female",1991,"65-69",26066.1274394302
"Region05","Female",1991,"70-74",23071.9781696553
"Region05","Female",1991,"75-79",20421.759154596
"Region05","Female",1991,"80-84",18075.9640071451
"Region05","Female",1991,"85-89",15999.6243376551
"Region05","Female",1991,"90-94",14161.7884857979
"Region05","Female",1991,"95+",12535.06012916
"Region05","Female",1992,"<5",126654.590145472
"Region05","Female",1992,"5-9",112436.964629428
"Region05","Female",1992,"10-14",99815.3402933045
"Region05","Female",1992,"15-19",88610.5578419404
"Region05","Female",1992,"20-24",78663.5695273641
"Region05","Female",1992,"25-29",69833.1815247598
"Region05","Female",1992,"30-34",61994.0497382799
"Region05","Female",1992,"35-39",55034.9005879056
"Region05","Female",1992,"40-44",48856.9515220816
"Region05","Female",1992,"45-49",43372.5088358857
"Region05","Female",1992,"50-54",38503.7228912811
"Region05","Female",1992,"55-59",34181.4830702608
"Region05","Female",1992,"60-64",30344.4367751539
"Region05","Female",1992,"65-69",26938.1185511647
"Region05","Female",1992,"70-74",23914.1769693605
"Region05","Female",1992,"75-79",21229.688295999
"Region05","Female",1992,"80-84",18846.5472059826
"Region05","Female",1992,"85-89",16730.9258918452
"Region05","Female",1992,"90-94",14852.79389052
"Region05","Female",1992,"95+",13185.4918120098
"Region05","Female",1993,"<5",125952.29328105
"Region05","Female",1993,"5-9",112139.653013052
"Region05","Female",1993,"10-14",99841.7849354058
"Region05","Female",1993,"15-19",88892.5705693738
"Region05","Female",1993,"20-24",79144.1089273729
"Region05","Female",1993,"25-29",70464.7186799426
"Region05","Female",1993,"30-34",62737.1594163738
"Region05","Female",1993,"35-39",55857.0479719499
"Region05","Female",1993,"40-44",49731.4484296912
"Region05","Female",1993,"45-49",44277.6167504775
"Region05","Female",1993,"50-54",39421.883074125
"Region05","Female",1993,"55-59",35098.6565936439
"Region05","Female",1993,"60-64",31249.5395606083
"Region05","Female",1993,"65-69",27822.5384537044
"Region05","Female",1993,"70-74",24771.3616549936
"Region05","Female",1993,"75-79",22054.7941469657
"Region05","Female",1993,"80-84",19636.1407838466
"Region05","Female",1993,"85-89",17482.7306169208
"Region05","Female",1993,"90-94",15565.4755783405
"Region05","Female",1993,"95+",13858.4775621617
"Region05","Female",1994,"<5",125234.895762844
"Region05","Female",1994,"5-9",111822.415433971
"Region05","Female",1994,"10-14",99846.3927910856
"Region05","Female",1994,"15-19",89152.9852463116
"Region05","Female",1994,"20-24",79604.8265354928
"Region05","Female",1994,"25-29",71079.2621272104
"Region05","Female",1994,"30-34",63466.7736170001
"Region05","Female",1994,"35-39",56669.5718667222
"Region05","Female",1994,"40-44",50600.3408167166
"Region05","Female",1994,"45-49",45181.1158338995
"Region05","Female",1994,"50-54",40342.2821871955
"Region05","Female",1994,"55-59",36021.6807848334
"Region05","Female",1994,"60-64",32163.809685915
"Region05","Female",1994,"65-69",28719.1111289658
"Region05","Female",1994,"70-74",25643.3349187199
"Region05","Female",1994,"75-79",22896.9699932813
"Region05","Female",1994,"80-84",20444.7368696378
"Region05","Female",1994,"85-89",18255.1344475438
"Region05","Female",1994,"90-94",16300.0353500664
"Region05","Female",1994,"95+",14554.3246025866
"Region05","Female",1995,"<5",124503.132617016
"Region05","Female",1995,"5-9",111485.897625017
"Region05","Female",1995,"10-14",99829.6597683925
"Region05","Female",1995,"15-19",89392.1220690488
"Region05","Female",1995,"20-24",80045.8651922378
"Region05","Female",1995,"25-29",71676.7919372662
"Region05","Female",1995,"30-34",64182.7343621035
"Region05","Female",1995,"35-39",57472.2065379515
"Region05","Female",1995,"40-44",51463.2877076555
"Region05","Female",1995,"45-49",46082.622213783
"Region05","Female",1995,"50-54",41264.5239876958
"Region05","Female",1995,"55-59",36950.1746674008
"Region05","Female",1995,"60-64",33086.9055549637
"Region05","Female",1995,"65-69",29627.5546477707
"Region05","Female",1995,"70-74",26529.890894404
"Region05","Female",1995,"75-79",23756.0986465666
"Region05","Female",1995,"80-84",21272.3160133478
"Region05","Female",1995,"85-89",19048.2214821555
"Region05","Female",1995,"90-94",17056.6637598643
"Region05","Female",1995,"95+",15273.3303153584
"Region05","Female",1996,"<5",123757.724317914
"Region05","Female",1996,"5-9",111130.738649786
"Region05","Female",1996,"10-14",99792.0828046404
"Region05","Female",1996,"15-19",89610.308646206
"Region05","Female",1996,"20-24",80467.3796756841
"Region05","Female",1996,"25-29",72257.3026439948
"Region05","Female",1996,"30-34",64884.8987804632
"Region05","Female",1996,"35-39",58264.700392893
"Region05","Female",1996,"40-44",52319.9600474025
"Region05","Female",1996,"45-49",46981.7608415213
"Region05","Female",1996,"50-54",42188.2174560163
"Region05","Female",1996,"55-59",37883.7587233031
"Region05","Female",1996,"60-64",34018.4833953153
"Region05","Female",1996,"65-69",30547.5816423012
"Region05","Female",1996,"70-74",27430.8155760278
"Region05","Female",1996,"75-79",24632.0527751397
"Region05","Female",1996,"80-84",22118.8474048691
"Region05","Female",1996,"85-89",19862.0640750519
"Region05","Female",1996,"90-94",17835.5400758642
"Region05","Female",1996,"95+",16015.7820756062
"Region05","Female",1997,"<5",122999.376731069
"Region05","Female",1997,"5-9",110757.570570739
"Region05","Female",1997,"10-14",99734.1593490663
"Region05","Female",1997,"15-19",89807.8794055166
"Region05","Female",1997,"20-24",80869.5361344249
"Region05","Female",1997,"25-29",72820.8027835399
"Region05","Female",1997,"30-34",65573.1388050075
"Region05","Female",1997,"35-39",59046.8158600511
"Region05","Female",1997,"40-44",53170.0407628579
"Region05","Female",1997,"45-49",47878.1657155648
"Region05","Female",1997,"50-54",43112.9771464909
"Region05","Female",1997,"55-59",38822.0553284395
"Region05","Female",1997,"60-64",34958.1977325147
"Region05","Female",1997,"65-69",31478.8997740248
"Region05","Female",1997,"70-74",28345.8872383871
"Region05","Female",1997,"75-79",25524.6952434585
"Region05","Female",1997,"80-84",22984.2891066444
"Region05","Female",1997,"85-89",20696.7229461124
"Region05","Female",1997,"90-94",18636.8322605333
"Region05","Female",1997,"95+",16781.957105557
"Region05","Female",1998,"<5",122228.781066426
"Region05","Female",1998,"5-9",110367.018132916
"Region05","Female",1998,"10-14",99656.3868613862
"Region05","Female",1998,"15-19",89985.1750122107
"Region05","Female",1998,"20-24",81252.5115248349
"Region05","Female",1998,"25-29",73367.3144292664
"Region05","Female",1998,"30-34",66247.3408581049
"Region05","Female",1998,"35-39",59818.3292507062
"Region05","Female",1998,"40-44",54013.2248026393
"Region05","Female",1998,"45-49",48771.4800818514
"Region05","Female",1998,"50-54",44038.423516942
"Region05","Female",1998,"55-59",39764.6891708588
"Region05","Female",1998,"60-64",35905.7018525357
"Region05","Female",1998,"65-69",32421.2121961707
"Region05","Female",1998,"70-74",29274.876859005
"Region05","Female",1998,"75-79",26433.8794590514
"Region05","Female",1998,"80-84",23868.5882991417
"Region05","Female",1998,"85-89",21552.2473073413
"Region05","Female",1998,"90-94",19460.696970231
"Region05","Female",1998,"95+",17572.1223483807
"Region05","Female",1999,"<5",121446.613842201
"Region05","Female",1999,"5-9",109959.698463539
"Region05","Female",1999,"10-14",99559.2623265961
"Region05","Female",1999,"15-19",90142.5417995543
"Region05","Female",1999,"20-24",81616.4930534416
"Region05","Female",1999,"25-29",73896.8727235891
"Region05","Female",1999,"30-34",66907.4055258744
"Region05","Female",1999,"35-39",60579.0306032099
"Region05","Female",1999,"40-44",54849.2191556501
"Region05","Female",1999,"45-49",49661.3566118228
"Region05","Female",1999,"50-54",44964.1832371024
"Region05","Female",1999,"55-59",40711.2876513405
"Region05","Female",1999,"60-64",36860.6482517528
"Region05","Female",1999,"65-69",33374.2180098965
"Region05","Female",1999,"70-74",30217.5485402413
"Region05","Female",1999,"75-79",27359.4497258655
"Region05","Female",1999,"80-84",24771.6815381406
"Region05","Female",1999,"85-89",22428.6750053649
"Region05","Female",1999,"90-94",20307.2795733203
"Region05","Female",1999,"95+",18386.5343614971
"Region05","Female",2000,"<5",120653.536859722
"Region05","Female",2000,"5-9",109536.220787726
"Region05","Female",2000,"10-14",99443.2817863194
"Region05","Female",2000,"15-19",90280.3312120612
"Region05","Female",2000,"20-24",81961.6776251722
"Region05","Female",2000,"25-29",74409.5254076248
"Region05","Female",2000,"30-34",67553.2472225471
"Region05","Female",2000,"35-39",61328.7235110217
"Region05","Female",2000,"40-44",55677.7428492879
"Region05","Female",2000,"45-49",50547.4575585175
"Region05","Female",2000,"50-54",45889.8894760568
"Region05","Female",2000,"55-59",41661.4812661305
"Region05","Female",2000,"60-64",37822.6890738916
"Region05","Female",2000,"65-69",34337.6127133357
"Region05","Female",2000,"70-74",31173.6599306189
"Region05","Female",2000,"75-79",28301.2416029859
"Region05","Female",2000,"80-84",25693.4950228245
"Region05","Female",2000,"85-89",23326.0326790136
"Region05","Female",2000,"90-94",21176.7141861806
"Region05","Female",2000,"95+",19225.4392289631
"Region05","Female",2001,"<5",119850.197189486
"Region05","Female",2001,"5-9",109097.186160465
"Region05","Female",2001,"10-14",99308.9398869619
"Region05","Female",2001,"15-19",90398.8992618592
"Region05","Female",2001,"20-24",82288.2712982082
"Region05","Female",2001,"25-29",74905.3323495993
"Region05","Female",2001,"30-34",68184.7938459014
"Region05","Female",2001,"35-39",62067.2249354614
"Region05","Female",2001,"40-44",56498.5269280935
"Region05","Female",2001,"45-49",51429.4548912681
"Region05","Female",2001,"50-54",46815.1821688961
"Region05","Female",2001,"55-59",42614.903971674
"Region05","Female",2001,"60-64",38791.476533473
"Region05","Female",2001,"65-69",35311.0886427717
"Region05","Female",2001,"70-74",32142.9626444294
"Region05","Female",2001,"75-79",29259.0822677079
"Region05","Female",2001,"80-84",26633.9448736804
"Region05","Female",2001,"85-89",24244.3359311083
"Region05","Female",2001,"90-94",22069.1237264398
"Region05","Female",2001,"95+",20089.0724925144
"Region05","Female",2002,"<5",119037.227168629
"Region05","Female",2002,"5-9",108643.187214979
"Region05","Female",2002,"10-14",99156.729444884
"Region05","Female",2002,"15-19",90498.6059986498
"Region05","Female",2002,"20-24",82596.4887461444
"Region05","Female",2002,"25-29",75384.3650729133
"Region05","Female",2002,"30-34",68801.9864247746
"Region05","Female",2002,"35-39",62794.3650041533
"Region05","Female",2002,"40-44",57311.3144136631
"Region05","Female",2002,"45-49",52307.0304095678
"Region05","Female",2002,"50-54",47739.7082628274
"Region05","Female",2002,"55-59",43571.1935312426
"Region05","Female",2002,"60-64",39766.6633253229
"Region05","Female",2002,"65-69",36294.335405241
"Region05","Female",2002,"70-74",33125.2026787297
"Region05","Female",2002,"75-79",30232.7908819753
"Region05","Female",2002,"80-84",27592.9374192224
"Region05","Female",2002,"85-89",25183.5895135652
"Region05","Female",2002,"90-94",22984.6199827182
"Region05","Female",2002,"95+",20977.6591007967
"Region05","Female",2003,"<5",118215.244409903
"Region05","Female",2003,"5-9",108174.807927505
"Region05","Female",2003,"10-14",98987.1410287625
"Region05","Female",2003,"15-19",90579.81499366
"Region05","Female",2003,"20-24",82886.5527281128
"Region05","Female",2003,"25-29",75846.7062847401
"Region05","Female",2003,"30-34",69404.7787596367
"Region05","Female",2003,"35-39",63509.9867961343
"Region05","Female",2003,"40-44",58115.8602466564
"Region05","Female",2003,"45-49",53179.8758367003
"Region05","Female",2003,"50-54",48663.1219430253
"Region05","Female",2003,"55-59",44529.9918434088
"Region05","Female",2003,"60-64",40747.9030197785
"Region05","Female",2003,"65-69",37287.0403019182
"Region05","Female",2003,"70-74",34120.1208268811
"Region05","Female",2003,"75-79",31222.1789612267
"Region05","Female",2003,"80-84",28570.3694905695
"Region05","Female",2003,"85-89",26143.7875249304
"Region05","Female",2003,"90-94",23923.303700161
"Region05","Female",2003,"95+",21891.4133762897
"Region05","Female",2004,"<5",117384.851822224
"Region05","Female",2004,"5-9",107692.623398527
"Region05","Female",2004,"10-14",98800.6625592651
"Region05","Female",2004,"15-19",90642.8928379445
"Region05","Female",2004,"20-24",83158.6935674918
"Region05","Female",2004,"25-29",76292.4494059961
"Region05","Female",2004,"30-34",69993.1370571919
"Region05","Female",2004,"35-39",64213.9461145917
"Region05","Female",2004,"40-44",58911.9312117473
"Region05","Female",2004,"45-49",54047.6928937559
"Region05","Female",2004,"50-54",49585.0848385575
"Region05","Female",2004,"55-59",45490.9452523734
"Region05","Female",2004,"60-64",41734.8504432778
"Region05","Female",2004,"65-69",38288.8887416972
"Region05","Female",2004,"70-74",35127.4530878354
"Region05","Female",2004,"75-79",32227.0507447321
"Region05","Female",2004,"80-84",29566.1287229274
"Region05","Female",2004,"85-89",27124.913619457
"Region05","Female",2004,"90-94",24885.2646810148
"Region05","Female",2004,"95+",22830.5389993924
"Region05","Female",2005,"<5",116546.637642781
"Region05","Female",2005,"5-9",107197.19965039
"Region05","Female",2005,"10-14",98597.7789261207
"Region05","Female",2005,"15-19",90688.2086553535
