# synthetic, for demo only -- generated by 578_spatialex_omics_translation.py
cell_id,PanelB_00,PanelB_01,PanelB_02,PanelB_03,PanelB_04,PanelB_05,PanelB_06,PanelB_07,PanelB_08,PanelB_09,PanelB_10,PanelB_11,PanelB_12,PanelB_13,PanelB_14,PanelB_15,PanelB_16,PanelB_17,PanelB_18,PanelB_19,PanelB_20,PanelB_21,PanelB_22,PanelB_23,PanelB_24,PanelB_25,PanelB_26,PanelB_27,PanelB_28,PanelB_29
S1_C0544,0.0,0.0,1.6094,1.6094,0.0,0.0,5.2781,1.0986,1.6094,2.0794,2.3979,1.0986,0.6931,2.3979,3.6376,0.0,2.1972,0.6931,0.0,0.0,1.7918,1.9459,1.0986,2.0794,2.0794,2.0794,1.0986,0.0,0.6931,1.0986
S1_C0545,0.0,2.9957,0.0,0.0,3.7612,1.3863,1.0986,1.0986,1.6094,1.0986,0.6931,1.3863,1.3863,1.3863,0.0,1.7918,0.0,0.0,2.8332,1.3863,2.5649,1.0986,1.7918,0.0,1.0986,1.9459,2.3979,2.0794,0.6931,2.4849
S1_C0546,0.6931,0.0,3.2581,0.0,0.0,0.6931,5.1299,1.9459,1.9459,2.0794,1.9459,1.0986,3.1355,1.7918,4.1109,1.3863,1.0986,1.3863,0.6931,0.6931,2.8332,1.9459,0.0,1.7918,2.6391,1.6094,1.3863,1.0986,0.6931,2.4849
S1_C0547,0.6931,0.0,0.0,2.9444,0.0,0.0,1.9459,1.0986,2.0794,2.3979,4.2485,0.6931,0.0,0.6931,0.0,0.6931,4.585,0.0,1.3863,0.0,0.0,0.0,2.3026,1.0986,0.0,1.3863,0.6931,2.4849,0.6931,0.0
S1_C0548,1.9459,1.7918,1.0986,0.0,1.6094,1.3863,2.0794,2.1972,1.6094,2.6391,1.3863,1.3863,1.3863,1.7918,1.9459,0.0,0.6931,0.0,1.6094,1.3863,3.8501,1.3863,1.3863,1.6094,1.0986,1.9459,1.0986,1.6094,0.0,1.9459
S1_C0549,0.0,0.0,0.0,2.3979,0.0,0.0,2.8332,1.3863,1.6094,2.4849,4.5951,0.6931,0.0,0.6931,0.6931,0.0,4.4998,1.0986,1.3863,0.0,0.0,0.0,1.0986,1.3863,0.6931,1.3863,0.0,2.6391,0.0,0.0
S1_C0550,5.3753,0.6931,0.0,2.6391,1.7918,0.6931,0.0,0.0,0.0,2.3026,2.0794,1.0986,0.0,0.6931,0.6931,0.6931,4.3175,1.7918,2.3979,4.4308,0.0,1.7918,1.0986,0.0,0.6931,2.0794,0.6931,1.3863,1.6094,0.6931
S1_C0551,1.6094,5.273,1.0986,0.6931,3.3673,2.5649,0.6931,0.6931,1.0986,1.0986,0.0,1.0986,2.9444,1.6094,1.6094,2.3026,0.6931,2.6391,2.3979,4.1589,2.0794,1.0986,1.0986,1.3863,1.7918,1.0986,1.7918,2.0794,2.0794,1.9459
S1_C0552,0.6931,0.0,0.6931,1.3863,0.0,1.7918,1.0986,0.0,1.0986,0.6931,1.7918,1.6094,0.0,0.6931,2.6391,1.0986,1.9459,1.0986,0.6931,1.6094,1.3863,0.0,0.6931,1.0986,1.0986,1.0986,1.3863,1.9459,0.6931,2.1972
S1_C0553,0.0,0.0,0.0,3.4012,0.0,2.7081,2.8332,1.6094,1.7918,1.3863,4.5433,1.6094,0.0,0.6931,3.3322,1.0986,4.3438,2.1972,0.0,0.0,1.0986,1.0986,1.6094,2.3979,1.0986,0.0,0.6931,2.3026,0.6931,0.6931
S1_C0554,0.6931,4.8752,1.6094,0.0,2.9444,2.8904,0.6931,1.0986,1.7918,1.0986,0.0,1.7918,2.8904,1.0986,1.6094,1.3863,0.6931,2.3979,2.1972,3.7136,1.6094,1.6094,2.3026,0.6931,1.3863,0.6931,1.0986,2.3026,1.0986,0.6931
S1_C0555,2.8332,0.0,3.4965,3.0445,0.0,2.8332,4.9273,2.4849,1.3863,2.1972,3.912,1.0986,2.8332,2.3979,5.3327,0.0,3.5264,0.6931,0.0,0.0,3.0445,0.0,0.0,2.7081,3.2581,0.6931,0.6931,0.0,1.9459,1.7918
S1_C0556,0.0,1.6094,2.8904,0.0,3.434,0.6931,3.2958,2.3026,1.3863,1.0986,0.0,1.0986,3.9512,1.3863,0.0,2.3979,0.0,1.0986,1.3863,0.6931,2.4849,1.3863,1.6094,0.6931,1.6094,0.0,2.9444,1.3863,0.0,2.7726
S1_C0557,1.7918,4.9558,0.0,3.2958,2.7081,2.7726,0.0,1.9459,2.4849,2.3979,0.0,1.0986,0.0,0.0,0.0,1.6094,0.6931,2.3026,2.3026,2.8332,0.6931,1.3863,1.3863,1.0986,0.0,1.3863,0.0,1.7918,2.3026,0.6931
S1_C0558,0.6931,0.0,0.0,1.7918,0.0,0.0,3.8918,1.0986,0.6931,2.7081,3.2958,1.0986,0.0,0.6931,0.6931,0.0,3.2189,0.6931,1.3863,0.6931,0.0,1.9459,1.0986,1.7918,1.0986,1.9459,1.0986,1.3863,1.0986,0.0
S1_C0559,2.5649,0.0,4.2485,2.8332,0.0,2.8904,4.8442,1.7918,1.0986,1.7918,3.7136,0.6931,3.434,2.3026,5.3033,1.0986,2.7726,0.6931,0.0,0.0,2.9444,1.6094,0.6931,1.9459,2.7726,0.6931,1.6094,0.0,0.0,2.3026
S1_C0560,3.1355,2.0794,1.6094,0.0,0.6931,1.3863,0.0,1.0986,1.9459,0.6931,0.0,1.7918,0.0,0.6931,1.6094,0.0,1.9459,1.6094,0.0,3.4965,0.6931,0.0,0.6931,1.6094,0.6931,0.6931,1.7918,2.0794,2.1972,2.7726
S1_C0561,0.0,0.0,0.0,2.4849,0.0,1.3863,1.9459,0.0,2.0794,2.1972,4.0604,0.0,0.0,0.0,1.3863,0.0,4.2767,1.3863,1.3863,0.0,0.0,0.6931,2.1972,1.6094,0.0,0.0,0.0,2.6391,0.6931,0.0
S1_C0562,2.5649,0.0,3.091,3.8067,0.0,1.6094,4.9053,1.7918,1.6094,1.7918,4.4659,1.3863,2.3026,2.3026,5.247,0.6931,4.0254,0.6931,0.0,0.0,3.0445,1.0986,0.6931,3.4657,2.6391,1.3863,1.0986,1.0986,0.0,2.1972
S1_C0563,1.3863,1.3863,0.0,1.6094,2.4849,1.7918,1.0986,1.7918,1.7918,1.0986,1.6094,1.3863,0.0,1.0986,0.0,2.3026,1.0986,0.0,1.9459,0.6931,0.6931,1.3863,0.6931,1.3863,0.0,1.6094,1.9459,2.6391,0.6931,0.0
S1_C0564,2.9957,0.0,0.0,1.6094,0.0,1.7918,0.0,1.0986,1.6094,1.0986,0.6931,1.3863,0.0,0.6931,2.1972,0.0,3.7842,1.9459,0.0,2.9444,0.0,1.3863,1.6094,1.6094,0.0,1.6094,1.3863,2.6391,1.7918,1.0986
S1_C0565,5.2417,1.0986,1.6094,4.4886,1.7918,0.0,0.0,0.6931,0.0,1.3863,0.0,0.0,0.0,0.6931,0.0,0.0,3.3322,2.8332,1.6094,4.9767,0.0,2.3026,0.0,1.0986,1.9459,1.7918,1.0986,0.0,3.091,0.6931
S1_C0566,1.0986,0.0,0.0,2.0794,0.0,1.0986,1.0986,1.3863,1.3863,1.9459,3.2581,0.6931,0.0,0.0,2.3979,0.0,4.1271,1.7918,0.0,0.6931,0.0,0.0,1.9459,0.6931,0.0,0.6931,0.6931,2.7726,1.0986,0.6931
S1_C0567,3.7136,1.0986,1.6094,3.912,2.9957,0.0,0.0,1.3863,1.0986,0.6931,1.0986,1.7918,0.0,1.6094,0.0,0.6931,1.7918,2.3979,2.6391,4.2485,0.0,2.6391,1.7918,1.6094,1.7918,1.6094,0.6931,1.3863,2.0794,0.0
S1_C0568,4.4773,2.0794,1.0986,1.0986,1.0986,0.6931,0.0,0.6931,0.6931,0.0,0.6931,1.6094,0.0,0.6931,2.3979,1.0986,2.7081,2.0794,0.6931,4.4067,0.6931,0.0,1.3863,0.0,0.0,1.6094,1.0986,1.9459,2.1972,2.0794
S1_C0569,0.6931,3.8501,0.6931,1.3863,1.9459,3.0445,0.6931,1.0986,1.7918,1.7918,0.0,0.6931,0.0,1.0986,0.0,1.6094,1.6094,2.8904,2.1972,2.9957,0.6931,1.9459,1.3863,1.0986,1.3863,1.9459,1.0986,1.6094,2.3026,1.3863
S1_C0570,0.6931,2.9957,2.7081,0.0,3.8286,0.6931,2.6391,1.7918,1.0986,0.0,0.6931,1.6094,3.5835,1.6094,1.0986,2.3026,0.0,0.0,1.3863,0.6931,2.3026,2.3026,1.9459,0.6931,1.0986,1.0986,1.9459,0.6931,1.0986,2.1972
S1_C0571,0.6931,3.3322,0.0,0.0,2.9444,2.0794,0.6931,0.0,2.1972,3.4965,1.6094,0.0,0.6931,1.6094,0.6931,1.0986,1.7918,0.6931,2.1972,2.0794,1.7918,0.0,1.6094,0.6931,1.3863,1.9459,1.3863,2.3979,0.6931,1.3863
S1_C0572,0.0,3.091,0.0,1.0986,2.1972,1.9459,0.0,1.7918,2.3026,3.091,0.6931,2.0794,0.6931,0.6931,0.0,1.9459,1.3863,0.6931,2.5649,1.3863,1.7918,0.6931,1.3863,0.6931,0.0,1.3863,1.0986,1.7918,1.9459,1.6094
S1_C0573,4.382,1.6094,1.7918,4.4543,1.3863,0.0,0.0,1.7918,1.0986,1.3863,0.6931,1.0986,0.0,1.6094,0.6931,1.3863,2.6391,2.1972,1.0986,4.6444,0.0,1.9459,0.6931,1.7918,1.9459,1.3863,1.3863,1.0986,2.9444,0.0
S1_C0574,2.4849,1.3863,1.0986,1.6094,2.8904,0.6931,0.6931,0.6931,0.6931,1.3863,0.0,1.3863,0.6931,1.6094,0.0,0.6931,1.3863,1.7918,2.7081,3.7136,0.0,2.0794,1.6094,1.3863,0.0,1.0986,1.3863,1.6094,1.3863,1.0986
S1_C0575,0.0,3.0445,2.8904,1.0986,2.9444,1.7918,2.5649,1.3863,1.0986,0.0,0.0,1.0986,3.3673,0.0,1.0986,2.3979,0.0,1.6094,1.3863,0.0,2.0794,2.4849,1.0986,1.3863,0.6931,0.0,1.3863,1.9459,1.0986,2.4849
S1_C0576,3.2958,0.0,0.6931,2.3026,1.6094,0.6931,0.0,1.0986,1.3863,2.3026,2.8332,1.6094,0.0,0.0,0.0,0.6931,4.2905,0.6931,2.3026,3.1781,0.0,1.3863,2.3979,1.6094,0.0,2.0794,0.6931,1.0986,1.7918,0.0
S1_C0577,1.3863,2.0794,2.5649,2.3979,2.8332,1.0986,0.0,0.6931,1.0986,0.0,1.3863,0.6931,1.3863,0.6931,0.0,2.3979,0.6931,1.0986,1.3863,2.0794,0.0,1.9459,1.3863,1.0986,0.0,1.0986,0.6931,1.0986,1.0986,1.6094
S1_C0578,0.6931,3.0445,3.4965,2.1972,3.1781,2.3026,0.6931,0.0,1.6094,0.0,0.6931,1.0986,1.9459,1.3863,0.0,3.6109,1.0986,1.0986,1.0986,0.6931,0.6931,2.0794,2.0794,2.3026,1.0986,0.6931,1.3863,1.7918,0.6931,1.6094
S1_C0579,1.9459,5.0106,0.6931,3.8067,2.5649,1.3863,0.0,1.3863,1.0986,2.1972,0.0,0.6931,1.0986,1.3863,0.0,0.6931,1.0986,2.0794,1.6094,3.091,0.0,1.0986,0.6931,0.6931,1.9459,0.6931,0.0,1.3863,2.7081,0.6931
S1_C0580,0.0,0.0,0.0,2.3979,0.0,2.5649,2.4849,0.0,2.3979,1.3863,4.0775,0.6931,0.0,0.0,2.0794,1.6094,3.8067,2.0794,0.0,0.6931,0.0,0.0,1.3863,1.7918,0.0,1.0986,1.7918,2.8332,0.6931,0.6931
S1_C0581,3.0445,0.6931,4.0431,4.1431,0.0,3.1781,4.5539,0.6931,1.3863,1.6094,4.2767,1.3863,2.1972,2.4849,5.3083,1.6094,3.4012,0.6931,0.0,0.0,2.7726,0.0,0.0,2.8332,2.8332,0.0,1.3863,0.0,1.0986,2.1972
S1_C0582,0.0,5.4337,5.2523,2.6391,3.434,3.8501,1.0986,1.0986,2.3026,0.0,0.6931,2.3026,5.0999,2.8332,0.6931,3.1781,0.6931,1.9459,0.6931,2.5649,2.8332,1.6094,1.3863,1.7918,3.5264,0.6931,0.6931,0.6931,3.9512,3.4012
S1_C0583,3.6109,1.6094,2.4849,1.0986,0.0,1.0986,2.7081,1.7918,0.0,2.3979,2.0794,0.6931,2.1972,2.3026,3.1781,0.0,1.7918,1.6094,1.0986,1.7918,2.4849,2.9957,1.3863,1.6094,2.0794,1.0986,1.0986,0.0,0.6931,0.0
S1_C0584,1.0986,0.0,1.0986,4.3307,0.6931,2.7081,4.0073,1.6094,1.3863,1.0986,4.9416,1.0986,0.0,1.0986,4.8203,0.0,4.7362,1.3863,0.0,0.0,1.9459,1.6094,1.3863,2.4849,1.7918,1.0986,0.0,1.3863,1.0986,1.3863
S1_C0585,0.0,0.0,0.0,2.6391,0.0,0.6931,4.3944,1.9459,1.3863,2.8904,4.1589,0.0,0.0,1.0986,1.7918,0.0,3.8286,1.6094,0.0,0.0,1.0986,1.3863,0.6931,1.9459,1.0986,1.9459,1.3863,0.0,0.6931,0.0
S1_C0586,0.0,3.6109,0.6931,1.0986,2.7081,2.7081,1.0986,1.6094,2.1972,1.0986,0.6931,0.6931,1.0986,0.6931,0.6931,1.6094,1.0986,2.3026,2.1972,2.9444,1.6094,1.0986,2.1972,0.0,0.6931,0.0,0.0,1.6094,2.0794,0.6931
S1_C0587,1.3863,4.7005,0.0,2.0794,2.9957,2.9957,0.0,1.0986,2.3026,3.2958,0.0,0.6931,0.6931,1.0986,0.0,2.3979,1.0986,1.7918,1.9459,1.9459,1.3863,0.6931,1.3863,1.0986,1.0986,1.0986,1.0986,2.3979,1.3863,1.3863
S1_C0588,3.7612,0.0,0.0,1.6094,3.6109,0.0,0.0,0.6931,0.0,3.1355,2.6391,0.6931,0.0,1.7918,0.0,0.0,2.3026,0.0,3.6109,2.3026,1.0986,3.8501,1.3863,0.0,0.0,2.3979,1.3863,0.0,0.6931,0.0
S1_C0589,1.0986,3.7612,2.3026,0.0,2.3979,0.6931,0.0,1.0986,1.3863,0.0,0.0,1.0986,3.2189,1.3863,0.0,2.3026,0.0,1.3863,1.0986,1.6094,1.9459,1.6094,1.6094,1.6094,1.6094,1.0986,2.1972,1.0986,1.3863,2.3026
S1_C0590,3.6636,0.0,2.4849,1.7918,0.6931,1.3863,2.9444,2.1972,0.0,2.1972,2.0794,1.6094,2.6391,1.9459,3.7377,1.0986,2.3026,1.3863,0.6931,2.0794,3.2958,2.0794,0.6931,1.6094,2.3026,1.6094,1.7918,0.6931,1.0986,1.3863
S1_C0591,1.0986,2.9957,2.3979,1.0986,2.5649,0.6931,0.6931,0.0,1.7918,0.0,0.0,1.6094,2.1972,1.3863,0.6931,2.4849,0.0,1.0986,1.0986,1.7918,1.3863,0.0,1.3863,1.0986,1.0986,1.6094,0.6931,1.7918,1.3863,2.3026
S1_C0592,1.0986,3.9703,0.6931,1.9459,2.5649,2.6391,0.6931,0.6931,2.5649,1.0986,0.0,0.6931,1.9459,0.6931,0.6931,1.3863,1.6094,3.1355,2.3026,3.4012,0.0,1.6094,1.3863,1.3863,0.0,1.0986,0.0,1.6094,1.9459,1.3863
S1_C0593,2.9444,0.0,0.6931,2.4849,0.0,0.0,0.0,0.6931,0.6931,2.3979,2.4849,1.0986,0.0,0.0,0.0,0.0,4.3567,1.3863,2.0794,2.0794,0.0,1.0986,2.1972,0.6931,0.6931,2.3979,0.6931,2.3026,1.0986,0.0
S1_C0594,3.091,1.3863,1.6094,0.0,1.7918,1.6094,3.2958,2.3026,1.3863,2.3026,2.6391,2.0794,2.6391,2.4849,3.5264,0.6931,1.7918,1.3863,1.0986,1.0986,3.4657,0.6931,0.0,1.3863,1.7918,1.9459,1.0986,0.6931,1.3863,1.0986
S1_C0595,1.3863,5.1591,0.6931,3.7377,1.6094,2.4849,0.0,1.3863,1.7918,2.4849,0.0,0.6931,0.0,0.6931,0.0,2.5649,0.6931,2.0794,1.0986,1.9459,0.6931,0.6931,1.0986,1.0986,1.6094,1.7918,0.6931,1.0986,2.7726,1.0986
S1_C0596,4.6052,0.0,0.0,1.6094,3.4965,0.0,0.0,0.0,0.0,3.091,2.6391,0.6931,0.0,1.7918,0.0,0.0,3.4012,0.0,3.912,3.3673,0.0,3.4012,1.6094,1.6094,0.6931,2.9444,1.0986,1.0986,1.0986,0.0
S1_C0597,0.6931,0.0,0.0,0.6931,0.0,1.6094,1.3863,1.7918,1.3863,0.6931,1.6094,0.0,0.6931,1.0986,2.1972,0.6931,1.7918,1.3863,0.0,1.7918,1.3863,0.6931,1.3863,1.0986,0.0,1.9459,2.1972,1.0986,1.0986,2.3026
S1_C0598,1.3863,0.0,1.7918,4.5951,0.0,3.5553,4.1589,1.6094,2.0794,1.3863,4.9345,1.9459,1.0986,1.6094,5.3423,1.3863,4.6728,1.7918,0.0,0.0,2.1972,1.0986,1.3863,3.1355,2.3979,1.3863,1.0986,0.6931,0.0,1.6094
S1_C0599,0.0,2.4849,0.6931,0.0,3.434,1.3863,1.3863,1.3863,1.6094,1.9459,0.6931,0.0,0.0,0.0,1.7918,0.6931,0.0,0.0,1.6094,2.3026,3.2958,0.0,1.3863,0.6931,1.0986,1.7918,1.7918,1.0986,0.6931,1.9459
S1_C0600,1.7918,5.2204,2.7726,1.0986,4.1271,3.4657,0.6931,0.6931,1.9459,1.9459,0.0,1.3863,3.9703,2.1972,1.9459,2.5649,1.3863,1.7918,1.6094,3.912,2.6391,1.0986,1.0986,1.0986,2.3979,0.6931,1.6094,0.6931,1.9459,2.9957
S1_C0601,0.0,5.2983,4.8828,3.5264,2.5649,3.6889,0.6931,1.6094,2.3979,0.0,0.0,1.7918,5.3181,0.6931,0.0,3.6376,0.0,2.5649,0.0,1.7918,1.7918,2.3026,0.0,0.0,2.7081,0.6931,1.0986,0.6931,2.8904,3.0445
S1_C0602,0.0,5.118,2.0794,2.1972,3.434,2.4849,0.0,1.9459,1.7918,1.3863,0.6931,2.1972,3.2581,2.0794,0.6931,2.3026,0.0,2.1972,1.9459,2.5649,2.3026,1.0986,1.0986,0.6931,1.7918,0.6931,1.0986,1.6094,2.1972,1.9459
S1_C0603,3.7842,0.0,4.6728,3.3673,0.0,3.2958,3.989,1.9459,1.0986,1.0986,3.6636,0.6931,2.0794,1.3863,5.2832,1.6094,2.9444,0.6931,0.0,0.0,2.9444,1.3863,1.3863,2.3026,2.7081,0.6931,0.6931,0.6931,1.0986,2.3979
S1_C0604,1.3863,4.2627,0.6931,0.6931,3.4657,2.0794,0.6931,1.6094,2.1972,3.434,1.0986,1.6094,0.0,1.6094,0.0,1.3863,0.6931,0.0,2.3979,2.5649,2.7081,1.0986,0.0,1.0986,1.6094,1.6094,1.0986,1.9459,1.0986,1.6094
S1_C0605,0.0,0.0,2.7726,0.0,0.0,0.6931,5.1648,1.9459,1.0986,1.6094,1.7918,0.6931,2.3979,1.6094,2.5649,0.0,0.0,1.6094,0.0,0.6931,1.9459,2.1972,1.6094,1.6094,1.9459,1.9459,2.3026,0.6931,1.0986,0.0
S1_C0606,0.0,2.3979,0.0,0.0,3.8501,1.3863,0.6931,1.9459,2.3026,1.9459,1.0986,1.0986,1.0986,1.0986,0.6931,1.9459,0.0,0.6931,2.3026,0.0,2.9444,0.0,0.6931,1.3863,1.3863,2.3026,1.6094,2.0794,0.6931,2.4849
S1_C0607,1.9459,1.7918,1.3863,1.0986,2.3979,1.6094,0.6931,0.6931,1.3863,0.0,1.6094,1.9459,0.0,0.0,0.6931,2.6391,0.6931,0.6931,1.3863,0.6931,0.0,0.6931,0.6931,1.0986,0.0,0.0,1.0986,2.0794,1.0986,1.9459
S1_C0608,1.0986,5.1417,3.2958,1.6094,4.3175,3.9512,0.0,1.3863,2.1972,0.6931,0.0,1.6094,4.8675,2.7726,1.0986,3.1355,0.0,2.6391,1.7918,3.6889,2.4849,1.3863,1.7918,0.0,2.7081,0.0,0.6931,1.3863,3.2581,3.3673
S1_C0609,0.0,5.3613,5.1059,2.1972,2.8332,3.4657,0.0,0.0,2.1972,0.0,0.0,2.3979,5.3799,2.7726,0.6931,3.6636,0.6931,2.5649,0.6931,1.6094,2.3979,1.9459,1.0986,1.9459,3.3673,0.0,0.0,1.0986,3.912,3.1781
S1_C0610,5.2627,1.0986,0.6931,2.0794,1.9459,0.0,0.0,0.6931,1.3863,2.1972,0.6931,1.0986,0.0,1.3863,1.3863,0.0,3.7842,1.6094,2.1972,5.0814,0.6931,1.0986,1.6094,0.6931,0.6931,1.3863,0.6931,2.1972,2.3026,0.0
S1_C0611,0.0,5.3936,4.7875,3.8501,2.8904,3.0445,0.0,1.3863,1.7918,0.0,0.0,1.7918,5.4205,2.3026,0.6931,3.6109,0.0,2.4849,1.3863,1.3863,1.6094,2.6391,0.0,0.6931,3.091,0.0,0.6931,1.0986,3.1781,2.9957
S1_C0612,0.0,5.2933,4.8675,2.9444,2.5649,3.091,1.3863,1.0986,2.0794,0.0,0.0,2.1972,5.1705,1.6094,0.0,3.4965,0.0,1.3863,0.6931,0.6931,1.0986,2.0794,1.6094,1.7918,1.6094,0.0,0.0,1.3863,1.7918,2.3979
S1_C0613,2.3979,0.0,1.7918,4.3438,0.0,3.091,3.4965,1.0986,1.9459,1.7918,4.5109,1.3863,1.0986,1.6094,4.7791,1.0986,4.4308,0.6931,0.0,0.0,2.1972,1.0986,1.0986,2.3979,1.7918,0.0,1.7918,1.3863,1.0986,2.3979
S1_C0614,3.5553,0.6931,3.8712,1.3863,0.0,2.5649,3.9512,1.7918,1.6094,1.3863,2.6391,1.3863,3.2581,2.3026,4.6347,0.6931,1.9459,1.7918,0.6931,1.3863,3.2189,1.7918,0.6931,1.9459,3.1781,0.6931,1.3863,0.6931,0.6931,1.7918
S1_C0615,0.6931,0.0,1.3863,1.0986,1.7918,0.0,3.1781,1.0986,0.6931,1.0986,1.3863,2.0794,1.0986,1.6094,0.6931,0.6931,1.0986,0.6931,1.6094,1.0986,1.3863,2.1972,1.0986,0.0,1.0986,1.7918,1.6094,0.6931,0.0,0.0
S1_C0616,2.3979,0.0,0.0,1.0986,1.0986,0.0,0.6931,1.3863,0.0,2.6391,3.7377,0.6931,0.0,0.6931,0.0,0.0,3.6636,0.0,3.1355,0.0,0.0,2.8904,1.3863,0.6931,0.0,2.4849,0.6931,1.6094,1.3863,0.0
S1_C0617,0.0,2.6391,1.6094,0.0,3.9703,2.0794,1.7918,1.6094,2.1972,0.6931,0.6931,1.0986,2.9444,2.0794,0.6931,2.8904,0.0,0.0,1.6094,1.6094,1.7918,1.3863,1.7918,0.6931,0.6931,0.0,1.9459,1.3863,0.0,2.0794
S1_C0618,3.1781,0.0,3.0445,4.7274,0.0,3.2958,4.0604,2.0794,1.6094,1.3863,4.5951,1.3863,0.6931,1.6094,5.3471,1.0986,4.0604,0.0,0.0,0.0,2.5649,0.0,0.0,2.7726,2.1972,1.0986,1.6094,0.0,1.0986,2.4849
S1_C0619,1.0986,5.2575,2.3026,1.0986,4.2905,3.7612,0.0,1.6094,2.3026,0.6931,0.0,1.9459,3.912,2.4849,1.6094,2.7726,0.0,2.3979,2.1972,4.3041,2.1972,1.3863,1.3863,0.6931,2.0794,1.6094,0.0,1.3863,2.3979,2.5649
S1_C0620,0.0,4.4886,0.6931,3.1781,1.9459,2.9444,0.0,0.6931,1.6094,0.6931,0.6931,0.0,1.3863,0.6931,0.0,1.7918,1.3863,2.3026,2.1972,2.9957,0.0,1.7918,1.0986,0.6931,1.3863,1.0986,0.6931,0.6931,2.4849,0.6931
S1_C0621,0.0,0.0,0.0,1.6094,0.0,0.6931,2.9444,1.6094,0.0,2.9957,4.0604,0.0,0.0,1.3863,1.0986,0.0,3.8918,0.6931,1.9459,0.0,0.0,1.6094,0.6931,2.0794,0.6931,2.0794,0.6931,1.6094,0.6931,1.0986
S1_C0622,1.3863,5.3753,3.7612,1.7918,3.3322,3.6376,0.6931,1.3863,1.3863,1.0986,0.6931,1.9459,5.1591,2.9957,1.7918,2.9957,0.0,1.6094,1.0986,2.5649,3.5553,1.7918,0.0,1.0986,2.5649,1.6094,1.0986,0.6931,2.9957,3.6109
S1_C0623,5.1761,0.0,0.0,2.7726,3.3673,0.0,0.0,1.0986,0.0,3.091,2.4849,1.0986,0.0,1.0986,0.0,0.0,4.0073,0.0,3.5553,4.2627,0.0,3.2189,1.6094,0.6931,0.0,2.4849,0.6931,0.6931,0.0,0.0
S1_C0624,3.4657,2.9957,1.6094,4.0943,0.0,1.0986,0.0,1.0986,1.3863,1.7918,0.6931,0.0,1.0986,1.0986,0.0,1.0986,2.4849,2.0794,2.0794,3.8712,0.6931,1.7918,1.3863,1.3863,1.7918,2.0794,0.6931,0.6931,2.9957,0.6931
S1_C0625,0.0,1.0986,0.6931,0.0,3.4012,1.3863,1.3863,2.0794,1.3863,0.0,0.6931,1.6094,1.9459,1.3863,0.0,1.9459,0.0,0.0,1.7918,0.6931,1.9459,1.3863,1.3863,1.3863,0.6931,1.3863,1.0986,2.0794,0.6931,2.4849
S1_C0626,5.2523,0.6931,1.7918,4.2047,2.0794,0.0,0.0,0.0,0.0,2.0794,1.3863,1.0986,0.6931,1.0986,0.0,0.0,3.2189,1.9459,2.5649,5.3132,0.0,2.7081,1.6094,0.0,1.0986,1.9459,0.0,0.6931,2.3026,0.0
S1_C0627,0.0,5.3375,5.3753,4.0073,3.3673,3.5835,0.0,1.3863,1.3863,0.6931,0.0,1.6094,5.2983,2.7081,0.6931,3.8712,0.0,2.7081,1.6094,1.3863,1.3863,2.0794,1.3863,2.0794,3.0445,0.0,1.0986,0.6931,3.2189,3.2581
S1_C0628,3.2958,0.6931,2.1972,1.3863,1.3863,1.7918,2.1972,1.9459,1.0986,1.6094,2.0794,0.0,2.3979,1.9459,3.2581,0.0,1.7918,1.3863,0.0,1.3863,2.5649,1.6094,1.0986,1.6094,2.3026,1.3863,1.6094,1.0986,1.7918,1.3863
S1_C0629,0.6931,2.6391,1.6094,1.3863,2.0794,1.6094,1.7918,0.0,1.6094,1.0986,1.0986,2.1972,2.0794,2.4849,1.6094,1.0986,0.0,1.3863,1.6094,0.6931,0.6931,1.9459,1.0986,0.6931,1.3863,1.0986,1.0986,0.0,1.0986,1.3863
S1_C0630,1.9459,0.0,0.0,0.0,2.1972,0.0,2.3979,1.3863,0.6931,2.3026,1.9459,1.7918,0.0,2.0794,0.0,0.0,1.6094,0.0,2.3979,1.3863,0.0,2.7726,1.0986,0.6931,1.0986,2.3979,2.0794,1.0986,0.0,0.6931
S1_C0631,0.6931,0.0,2.3026,0.0,0.0,0.0,5.193,1.0986,1.0986,2.0794,1.6094,1.3863,1.9459,2.1972,3.1355,0.0,1.7918,1.6094,0.6931,0.0,1.0986,2.1972,0.6931,1.9459,2.4849,2.3026,1.7918,0.6931,1.0986,1.6094
S1_C0632,1.3863,5.2883,4.3041,1.0986,3.2958,2.4849,0.6931,0.6931,1.0986,1.0986,0.0,1.6094,5.3083,2.7726,0.6931,2.6391,0.6931,1.9459,0.6931,1.9459,3.3322,1.6094,0.0,1.3863,3.091,0.0,1.3863,1.0986,3.2581,3.4965
S1_C0633,1.0986,5.1417,2.9444,1.6094,4.1589,2.9957,0.0,1.0986,1.0986,1.0986,0.0,2.0794,4.2905,2.3979,1.3863,2.7081,0.0,1.9459,1.6094,2.8904,3.2189,0.0,0.6931,1.9459,2.3979,1.0986,1.0986,0.6931,2.7081,2.9444
S1_C0634,3.8286,0.0,3.1355,1.9459,0.6931,1.6094,3.0445,2.0794,0.0,1.9459,2.1972,1.6094,2.7726,2.9444,4.2047,0.0,2.7081,1.9459,0.6931,0.6931,3.0445,2.4849,0.6931,1.7918,2.0794,1.6094,1.0986,0.6931,1.7918,0.6931
