# synthetic, for demo only -- generated by 578_spatialex_omics_translation.py
cell_id,HE000,HE001,HE002,HE003,HE004,HE005,HE006,HE007,HE008,HE009,HE010,HE011,HE012,HE013,HE014,HE015,HE016,HE017,HE018,HE019,HE020,HE021,HE022,HE023,HE024,HE025,HE026,HE027,HE028,HE029,HE030,HE031,HE032,HE033,HE034,HE035,HE036,HE037,HE038,HE039,HE040,HE041,HE042,HE043,HE044,HE045,HE046,HE047,HE048,HE049,HE050,HE051,HE052,HE053,HE054,HE055,HE056,HE057,HE058,HE059,HE060,HE061,HE062,HE063
S2_C0338,1.8034,-2.7062,0.1031,-0.1842,-2.3515,-2.6622,3.2866,2.7362,-1.6294,-3.3355,-0.9558,1.4369,0.1916,-1.6794,-4.4494,-0.9842,-0.0863,-0.2046,-1.5759,5.7554,-5.2139,4.5297,-1.3734,2.7462,0.1012,1.1631,-0.8225,8.5332,1.318,-5.3662,-5.5047,3.1171,-2.1825,5.4074,2.481,-1.7464,-3.7513,-0.9918,1.4638,-2.6923,4.2838,3.5395,0.6898,-1.5552,-2.8116,-2.6908,0.3728,2.4324,2.693,4.5596,1.3689,-2.3497,3.1552,2.5071,-3.3794,2.5779,0.163,2.9056,-1.0018,0.9452,1.787,-1.1568,2.4584,-2.6245
S2_C0339,-1.3209,-0.7341,-0.7435,-2.058,3.3871,3.0579,-1.1603,2.4323,3.0872,2.9639,-7.5783,0.9437,-1.4187,5.661,-0.3208,-1.7491,1.5358,-1.8587,3.7565,-5.6691,1.6978,-0.3773,4.1097,-2.4441,-2.206,-4.6962,-1.1557,-6.8565,1.4052,9.2388,4.3401,-5.6919,0.6138,-4.4229,-1.6296,0.6164,8.1727,-2.0763,-0.3085,-1.4875,-5.3601,1.7504,6.3186,1.2145,1.2638,1.1004,-1.6891,5.1411,-6.395,-2.4172,-2.5915,-2.5736,0.57,-6.2401,2.0626,-0.68,-4.882,-1.9051,-2.7086,-0.8931,-0.5884,-1.5993,-1.6448,-1.8482
S2_C0340,-1.1695,2.7685,0.6594,-3.5368,1.6617,2.518,-0.2438,-2.0234,2.795,5.8159,3.3355,-3.8456,-3.3688,4.0385,-0.3261,1.4337,2.0489,-2.1489,2.8756,-10.1465,6.9762,-1.7748,6.175,-4.4624,1.6571,2.5385,4.1734,-11.5773,4.2498,8.873,5.4708,-2.1645,3.6487,-4.1802,-3.7487,-0.306,3.9002,0.3036,-0.5262,3.9777,-1.7013,-2.1115,5.5684,0.2307,-0.7309,3.6948,0.9,3.7936,-2.6922,-0.1607,-0.9207,1.3211,-0.2381,-4.754,3.6544,-5.479,-4.2884,0.3586,-2.6993,-3.7297,-8.2011,1.3191,-1.3485,-4.5193
S2_C0341,2.0874,0.1231,4.967,3.8265,-3.4086,-3.3011,-2.6985,2.8169,-0.8229,-5.2317,0.9158,-2.7477,2.0763,2.94,3.2806,0.7603,-3.2037,2.8301,0.6768,5.6784,-0.5599,3.2395,3.3718,4.0035,0.145,2.1358,-4.0445,4.8056,-2.6185,-4.5605,7.4085,2.3316,-0.185,-0.6081,-0.521,-1.9833,-0.6553,3.2857,0.5457,-3.2822,2.4921,-1.2046,-5.9269,-2.0202,-6.4752,-1.8639,-6.24,1.4289,4.4797,-2.7054,5.9957,-0.8485,2.9202,0.4001,4.0727,8.4383,-0.3294,0.0103,0.1726,-4.6694,0.7681,0.0101,1.0761,3.5016
S2_C0342,0.7576,-1.4937,1.2674,-1.2316,3.9003,0.1927,-3.2186,-1.8757,1.5197,4.7862,2.7137,-0.5717,2.9189,3.1348,-0.7566,2.1863,2.4549,1.1996,-0.1323,-6.1778,2.0403,-1.3272,3.778,-3.7227,-3.9034,2.089,3.0446,-2.2425,3.6739,3.1403,1.0965,1.4265,2.4099,-3.7148,-3.2514,1.1993,3.4243,0.3296,-2.5222,-2.5623,3.587,-2.0252,-0.677,-2.1278,-2.4714,3.8689,-4.529,1.2203,-6.4608,-0.75,-2.0084,2.1151,3.3413,-3.527,2.2122,-1.4414,-1.7351,-1.0642,-0.7919,0.2003,-1.1038,-0.718,-4.451,-0.1226
S2_C0343,0.4369,-0.9641,-5.9865,2.8742,-2.4611,-1.1711,1.5314,-1.4891,-0.3449,1.3935,-0.7261,1.0088,1.82,-3.6467,-2.3486,1.5068,0.9035,-3.7903,-6.3453,2.1507,-3.2737,-3.4413,-6.0216,1.6929,0.1932,-3.6327,1.8496,8.2751,0.4915,-3.6588,-6.8222,-0.9661,-2.435,3.6282,0.3805,-2.1596,-0.5349,0.5575,-0.9369,-2.3564,4.5898,0.477,0.424,-0.3082,3.1202,1.1898,0.0207,-6.1992,1.5676,0.5726,-3.3541,0.0746,-0.032,0.6385,-4.9163,-3.4148,2.2956,0.2268,2.2552,5.4204,1.0718,3.2804,-1.186,-1.6189
S2_C0344,2.6527,-1.6626,-0.574,-0.2082,3.7997,0.8055,1.6172,0.9342,0.013,-1.6259,-1.0587,-0.1363,2.1494,-1.6425,-3.4268,-0.6518,3.2782,3.049,1.7884,1.1414,-3.76,4.6925,1.447,-0.7534,-1.6879,1.431,-1.1945,2.2983,4.4906,-4.5961,-6.6148,3.1093,3.2855,0.8742,1.0668,0.7228,-1.263,-2.1272,1.938,-3.4228,4.1834,3.4155,1.504,-2.9241,-6.244,-6.0617,-0.8256,1.4718,-1.1499,3.9153,-0.9028,-1.2159,4.7768,2.2425,-1.1232,4.2231,0.3167,4.0871,-3.8654,-0.2082,1.3917,-5.6393,-0.5474,0.527
S2_C0345,1.4873,-1.7293,0.7149,-1.0513,-1.8081,-2.0753,2.1199,1.7763,-1.955,-3.7509,-0.8319,1.3981,2.3947,-1.186,-4.8039,-0.24,0.0468,1.4233,-3.4997,6.7572,-5.6739,5.2623,-3.5513,4.1813,-1.6476,1.6819,-1.5529,5.6572,2.5196,-7.0647,-4.2328,2.0479,-2.003,1.8902,3.2969,0.7035,-1.8836,1.8624,3.1581,-3.7386,6.2197,1.85,-0.9138,1.6553,-2.3093,-2.84,0.9703,-0.8433,3.5659,3.604,0.1232,-0.5324,0.1744,4.3827,-2.848,3.7804,1.7039,3.9172,-1.0471,2.9172,3.1208,-1.283,-0.5205,-1.6157
S2_C0346,-2.2396,-0.7853,1.4595,-0.5657,2.647,-2.1529,-2.5828,4.181,2.6976,-3.9767,-5.3546,2.9805,0.2768,4.9202,0.4969,-4.6548,-1.6579,-0.4529,3.2627,2.0866,0.9544,-2.7181,3.2914,0.4536,-2.6038,-6.4831,0.5757,0.1656,0.082,4.5308,10.1122,-2.4742,-1.8609,-4.1039,-1.3223,0.5759,3.128,-2.6104,-2.3918,-2.4319,-6.8919,-1.5067,2.4109,3.9367,3.4745,2.5025,-5.5679,4.4511,-1.7067,-5.4387,2.1069,-3.5855,-2.9679,-3.8962,2.4725,3.7695,-2.4618,-3.9866,2.2931,-2.7847,2.8798,0.6686,3.2794,-0.0682
S2_C0347,0.4,-0.5663,-0.4651,1.8185,0.9855,-1.6627,-1.5419,-1.356,-0.9366,3.281,0.9105,1.5579,0.6955,1.827,-0.7229,2.3708,2.4398,-1.1818,-0.879,-3.0025,0.4793,-2.8833,-1.2797,-1.0788,0.0102,2.0126,2.381,3.3797,-0.5125,0.1305,-4.0072,0.4451,0.5482,0.5576,-1.0459,-1.6292,0.9701,-1.3026,-2.6841,-0.9499,3.0252,-2.0262,-1.009,-0.3293,-0.1643,1.8049,-1.2678,-4.1385,-2.235,1.1756,-2.0348,-0.7228,2.4507,0.7567,0.1549,-0.6051,0.8416,-0.0458,0.4214,-0.6871,-0.421,0.9962,-3.4505,-0.3082
S2_C0348,-0.2956,-2.1227,-3.565,-4.8354,-1.2933,7.0489,1.7204,0.221,2.8647,-0.4195,-1.0452,3.0924,7.0594,-1.4797,0.1764,-1.588,0.6338,4.9997,-2.974,4.0377,-1.5891,2.6447,0.8153,-0.9431,-1.9898,-0.9492,1.5535,-1.1412,2.5314,-6.0173,0.3084,-2.5461,2.2042,-0.0348,3.7088,3.2364,-1.9946,1.7613,2.5024,-1.0242,7.978,1.106,1.2678,-2.4191,2.3599,-2.4277,3.0758,0.8326,0.9682,1.3542,-1.833,5.4155,-4.1752,0.8441,2.9281,-1.2177,-2.1017,1.9245,-1.8622,6.3646,4.6414,2.6308,-2.0371,-2.0799
S2_C0349,0.5182,0.7804,4.2054,0.6735,-4.5401,-0.778,-0.5158,3.6275,2.7491,-1.6212,-2.3222,2.7071,0.2084,0.865,-0.4425,2.2482,-0.9171,6.0081,-3.5479,8.7573,0.9369,3.5065,-0.725,2.2869,-0.5922,5.0906,-0.9356,2.4844,-3.0011,-7.2594,6.5398,-3.9024,-0.5632,0.3227,-0.954,-0.5874,2.1487,1.4866,-3.0835,-5.6695,6.6786,-3.9617,-4.4955,1.1222,-1.1484,2.8777,-4.359,3.186,2.5845,-0.9566,0.2847,-0.0344,-0.9089,-3.0737,5.974,7.3844,-3.4027,-3.4108,-0.3115,-3.9337,5.0467,1.4218,0.4706,0.0571
S2_C0350,1.1074,-2.6188,1.2118,2.7612,1.2199,2.755,3.4924,3.7818,1.6237,-0.8028,-1.8046,-0.7158,2.1814,0.2747,-0.6119,-0.8854,2.0552,2.4779,-1.0854,-2.9611,-3.3335,4.9605,4.6562,-0.4981,-0.0632,0.0512,-0.9106,-1.8402,4.2753,-0.4646,-4.5328,1.6519,3.9247,0.5569,3.5468,0.436,2.2076,-1.0691,2.7161,-1.5262,2.5268,7.444,4.8201,-5.5239,-8.6649,-2.2967,-6.149,1.3846,-0.2857,4.7484,-0.9126,-0.967,6.2567,-1.2588,2.3367,3.1506,-2.9248,0.198,-3.5108,-2.0245,-3.7283,-7.5428,-2.1925,-1.6128
S2_C0351,-0.8659,-2.448,-6.6205,2.4413,-4.1701,-4.1813,5.4792,0.1584,-2.1458,-1.253,-1.7211,2.3146,-5.4192,-1.7065,-4.363,-0.5211,-2.1639,-7.8678,-1.9546,1.1533,-2.8894,-5.5025,-8.3848,3.2964,3.343,-4.4559,1.4307,4.2561,-2.6309,-0.942,-11.2037,-1.9131,-6.5704,4.1525,0.9866,-0.5813,-4.9006,-0.644,-0.9778,1.8349,-6.7637,2.2358,4.7725,5.0483,9.2784,2.7742,7.0625,-0.5665,2.6966,1.6557,-1.9311,-6.8197,-1.9803,2.8266,-9.6677,-3.2322,3.9195,3.7853,-0.2268,5.9119,-0.3846,0.5092,4.7967,-3.5873
S2_C0352,-2.1113,-2.1649,-0.3583,-1.7781,2.2156,2.4847,-1.6307,3.4308,3.32,0.2562,-6.086,4.4764,1.0402,7.0578,-1.3614,-5.7163,-1.4704,-0.0508,1.7352,0.6349,1.0689,-2.5877,3.2283,-2.4601,-1.8865,-6.0458,-0.6015,-3.0073,0.358,3.606,10.7682,-6.3185,-2.9917,-6.0508,-1.602,0.8679,4.7419,-2.6638,-1.2183,-7.7617,-7.2997,-0.3079,3.2708,1.2739,5.1088,3.0022,-1.9486,7.2869,-4.743,-7.145,-0.9786,-3.2014,-3.0833,-4.5854,3.4843,2.5375,-2.9382,-3.6595,-0.1829,1.144,4.1028,3.3239,1.603,-1.6786
S2_C0353,-2.6578,-1.1392,-6.2014,1.452,-4.2337,-3.7705,6.1968,0.8283,-1.8561,2.2092,-3.3481,0.7197,-6.3466,-0.1694,-5.8716,-1.2518,-1.081,-6.2424,-3.1258,0.2545,-0.5193,-3.4573,-8.3073,0.1126,2.3046,-2.8563,2.052,4.0467,-1.2487,0.8107,-7.8909,-2.9081,-3.6085,2.5556,0.7857,0.4118,-3.8804,-0.3906,-0.2824,4.0313,-5.8144,-0.8475,7.1301,4.9332,7.8479,3.0054,5.6212,1.1514,1.3493,2.2654,-3.2454,-6.3953,-2.4938,0.2638,-7.9108,-4.848,1.823,3.5451,-0.0703,5.7117,0.5687,0.6079,4.1588,-4.6209
S2_C0354,-1.2853,0.4934,-1.1498,2.5823,0.2422,0.211,1.1368,-2.456,-0.8883,1.9344,2.6801,-4.0454,-5.6068,-1.5295,6.2441,4.0624,0.4058,-5.5688,0.2209,-4.738,1.2427,-1.2473,-0.7885,1.1802,1.7765,-1.0902,-0.8589,-7.1446,-6.6709,3.2214,-4.3067,-1.4555,-0.5724,1.1734,-2.4891,-3.4007,0.5286,2.9355,-0.6472,4.9074,-4.2914,0.3583,0.1167,4.1083,2.9762,3.2629,4.362,-5.0525,-0.701,1.1994,-0.1585,0.9063,-0.4574,0.3378,-1.1009,-4.249,1.8958,-0.9491,0.7631,-3.0205,-6.5498,-1.1228,-2.6522,0.1166
S2_C0355,-0.3157,3.289,0.6313,0.2885,-1.686,1.2578,3.2511,0.2654,1.8158,1.5481,4.936,-3.1626,-2.3647,2.1697,0.6731,0.591,-0.8558,-1.6019,2.3271,-3.9071,4.489,-0.3731,3.3707,-1.645,4.8827,3.5691,2.5536,-7.6629,0.1373,5.8457,2.8154,-1.8168,1.9133,-0.6268,-2.0298,1.6735,0.3159,2.3033,-0.1944,5.665,-1.9266,0.4585,2.6454,-0.9453,-3.4424,2.3834,-0.1733,2.8578,-0.2669,3.1201,1.9972,0.6722,-0.9296,-0.6373,1.5059,-3.0267,-2.0804,-0.4265,-3.6581,-4.7938,-7.5095,0.4488,0.5863,-0.4396
S2_C0356,0.1028,0.8189,-1.3894,2.2878,-0.4053,-3.3159,-1.3185,-1.75,0.7284,5.3883,1.8419,-1.2959,-4.5135,0.446,0.5447,1.3301,0.4862,-3.3584,-0.4499,-6.0298,0.4751,-3.1381,-3.167,-0.1448,1.6405,2.6084,2.2742,0.0198,-2.7623,1.8093,-4.9139,1.776,1.2212,1.9998,-3.2169,-0.931,-0.2634,-0.8914,-2.6921,1.9199,-0.6429,0.063,-1.54,-1.6489,-0.7819,4.8028,-0.6652,-6.6466,-1.0067,-0.2311,0.4349,-1.1766,2.5284,1.1876,-1.7905,-2.2889,1.6943,0.0585,-0.0737,-1.2471,-3.6534,-1.7856,-1.6437,0.8915
S2_C0357,0.2966,-0.7966,-4.6228,1.6123,-3.8805,-1.2718,3.9305,-2.6862,-0.8986,3.2055,-2.8256,1.1542,-0.1242,-2.7286,-3.5029,0.4965,0.6708,-1.7338,-3.8185,1.1648,-2.1536,-3.4254,-5.0564,2.3615,0.509,-2.2117,0.5824,5.857,-0.1029,-3.8483,-7.4894,-0.4766,-1.9302,2.8302,1.6526,-0.2355,-1.712,-1.0755,-1.2401,-0.5257,0.5205,-0.8,0.6194,-0.7754,4.8202,2.0945,2.8567,-4.0427,1.4594,1.6175,-3.4418,-2.6979,-4.1222,0.7588,-3.7438,-2.1633,1.9548,4.1238,0.9114,7.6445,0.6934,3.0235,0.0127,-3.0216
S2_C0358,-1.4295,-0.4276,1.898,0.3292,4.6466,1.331,-1.8042,1.8213,2.3557,3.3643,-2.2001,1.7893,-3.2894,1.4897,2.2735,1.3542,0.2358,-1.0446,-0.5912,-5.4225,2.1193,0.4243,2.1309,-0.0276,0.7418,-0.1252,-0.6871,-6.1657,1.1996,8.4244,0.3166,-4.2009,3.0755,-1.6666,-3.1524,0.1607,4.6769,-1.2858,1.4068,0.2162,-2.9613,1.4221,4.8312,1.4049,1.1063,1.9799,2.1356,0.6695,-4.4424,2.5969,-1.9231,-0.614,0.1081,-2.7612,0.2312,-2.6563,0.1796,1.6636,-1.9253,-1.8006,-3.1007,-3.2286,-2.4285,-1.8336
S2_C0359,-1.3691,-0.8025,-2.1293,0.6293,-0.2168,-2.3558,0.9689,-1.6615,-3.4274,-3.3275,-4.0661,1.2211,-4.6022,-3.1793,-0.6287,-1.1479,-2.0151,-4.8774,2.3456,2.1656,-3.4195,-0.3305,-5.8921,3.3427,-0.1547,-2.0314,-2.7257,2.0083,-0.6226,0.747,-5.2227,0.1241,-3.3926,1.6689,2.4863,-0.2847,-1.6643,0.0244,-0.2614,2.208,-6.4832,2.2499,1.774,4.4843,6.3509,0.1158,6.3599,-1.6781,2.9607,1.9809,0.6667,-4.2116,-1.1076,3.6431,-6.9305,-1.3403,5.8198,0.7877,0.6635,3.7148,2.9562,-2.328,3.8793,-1.7352
S2_C0360,0.3791,-1.7479,-1.3747,-0.6229,1.5688,-0.232,-1.3855,-1.6135,1.5808,4.2546,1.4621,1.1111,4.1707,-0.008,0.2729,1.8277,1.7208,0.3298,-3.6384,-1.1812,-0.4428,-2.3091,-1.5845,-1.1664,-2.0172,2.1619,1.7971,4.9517,3.6113,-2.942,-3.6,0.2873,0.4824,1.3239,-0.2534,0.7957,-0.0828,-3.0394,-2.282,-5.1123,5.6476,-1.1011,-2.252,-2.5384,-1.912,1.3519,-3.7356,-4.9898,-3.5029,-1.1599,-2.604,1.1109,1.8877,-2.177,1.2889,-0.0274,-1.9158,-0.2466,2.2462,1.8909,2.7471,-0.3235,-4.1048,-0.3804
S2_C0361,1.4903,2.1508,-1.0544,-0.3942,-4.4282,0.371,3.2107,1.8812,0.3622,2.1369,2.6616,-0.937,-2.3374,2.9023,-4.5732,-2.181,0.0254,-1.8177,2.1995,-1.8729,4.4058,-2.0287,2.1293,-2.7104,6.4533,0.2827,1.7488,-4.6775,1.6946,3.1943,2.176,-2.9481,-0.2599,0.4301,-1.8565,0.9086,0.4775,0.9026,0.2393,4.4599,-3.4334,0.0225,6.782,-2.2217,-0.7842,2.8672,-2.2034,4.5168,3.0461,1.9858,1.5277,-2.6541,-0.2311,-3.4157,1.471,-2.3915,-3.8752,0.9587,-4.5784,-2.7582,-7.45,0.4801,2.0067,-2.228
S2_C0362,0.3988,0.4965,1.0533,1.3208,-2.4171,-1.0996,3.5254,1.645,-1.3486,-0.5201,2.7075,-1.1036,-1.2479,0.4213,-1.4146,-1.0137,-0.2762,-1.2641,-0.2077,-0.7835,1.6946,3.4709,0.9494,1.4452,2.3686,2.199,0.0254,-2.5191,1.0368,0.979,1.2491,-0.5349,1.8315,-0.26,-0.0805,-1.6027,1.4925,0.3647,0.7691,2.198,0.7018,0.2691,4.7823,1.3108,-0.902,2.132,0.6187,4.0814,0.7213,3.4979,0.0718,-1.8553,2.4023,-1.4475,-0.0883,1.6557,-2.101,2.1979,-4.1669,-4.2759,-1.2891,0.7099,-0.7212,-1.3731
S2_C0363,1.3442,1.0133,2.9776,-0.1614,6.1998,-1.7626,-5.9201,-4.7377,-4.0805,-4.1822,5.5508,-5.9234,0.5283,-4.8024,3.5348,1.6759,-0.3487,2.8822,5.6497,0.1185,-2.2457,-2.6139,-0.324,2.7185,-4.7618,1.963,-3.9649,8.3227,-0.667,-0.3504,-0.0711,10.9951,-2.5553,-1.3317,2.0789,-1.6641,-3.7708,-0.0018,0.1052,0.9665,-2.8654,-1.7963,-9.0475,0.0182,-1.4358,-7.0799,0.0827,-7.7448,-1.5609,-5.3167,3.7837,4.1657,2.6085,8.4952,-3.8864,0.6105,8.8277,-2.9114,7.442,0.4033,4.0426,-1.7392,0.4772,7.2406
S2_C0364,0.1553,0.191,0.2299,-0.0568,-1.465,-0.5754,0.4698,0.4766,1.9086,2.9115,4.4283,-2.1962,-3.8635,3.1862,-1.3483,-0.9923,1.2225,-1.5664,1.6244,-6.7122,6.6249,-2.3354,5.5649,-2.895,6.6763,1.1955,2.4447,-8.7576,2.8036,6.7788,2.4067,-1.2307,1.4831,-2.7514,-0.9359,0.5776,0.4612,-0.3767,-2.4884,4.6185,-4.6803,0.3728,6.3047,-0.5395,1.2854,3.8386,-1.0757,6.1963,-0.2124,2.0236,-0.6251,-1.9298,-0.6206,-6.4998,0.4616,-3.8647,-4.6673,-0.539,-4.5781,-5.0531,-7.0912,1.4546,0.6551,-5.796
S2_C0365,-0.3067,-0.3459,-4.1577,5.3799,-2.7923,-4.5191,-0.0531,-1.4058,-2.8285,2.6518,-0.9081,0.4588,-1.4756,-5.3314,2.0015,0.444,-0.3847,-4.0372,-3.4955,3.0619,-3.4969,-2.8432,-8.8234,2.5214,1.3738,-1.7582,0.9213,8.4601,-5.0872,-4.611,-9.9585,0.2646,-4.7375,6.6963,2.3564,-2.904,-3.1078,1.093,-2.769,0.3325,0.9321,1.8137,-2.9679,0.7688,6.4275,-0.5747,1.1825,-11.2286,1.8498,0.4644,-1.9323,-1.3837,2.2944,5.5555,-6.7042,-0.671,6.8934,-1.5458,1.9223,5.1969,1.3916,1.5424,-0.6944,0.6891
S2_C0366,-0.2149,-1.2403,-0.2864,0.1028,2.2955,1.5825,-2.3184,2.3344,1.1421,1.8112,-2.9759,1.3154,-4.7047,2.9824,1.4727,0.7631,0.2489,-1.9536,1.6956,-5.2536,2.4375,-1.1722,0.9456,0.0964,-0.3513,-0.0184,1.072,-7.5032,1.4197,6.7698,2.6936,-2.344,1.0082,-4.7938,-2.4699,-0.8522,6.3934,-1.407,-0.5484,1.0077,-5.8301,2.2255,3.5829,2.4741,2.3117,4.0795,-2.1674,1.5571,-2.8659,-0.2522,-0.1036,-3.5954,-0.3606,-5.5758,2.1039,-0.4412,-1.7917,-1.7072,0.4796,0.3633,-2.9892,-0.8875,0.4147,-0.3026
S2_C0367,-1.0149,0.2282,-5.6168,-5.7634,-3.3481,5.7336,4.3163,-0.4468,-0.6284,1.1822,-1.6165,3.1116,4.332,-2.649,0.1375,-3.5015,-1.1794,3.9681,-0.7309,4.9316,0.7772,4.6729,-0.8502,-0.4158,1.9286,-2.7011,1.1164,-5.1998,2.3965,-5.1706,0.2178,-4.1341,1.0245,1.3907,3.528,4.4758,-1.5306,0.9952,4.7554,3.3572,3.1492,2.4696,0.9454,-2.3741,5.3849,-3.4431,5.7028,1.2561,3.1273,0.7712,-2.2013,3.1397,-5.1436,0.191,-1.1195,-2.2178,-1.0636,1.9709,0.3327,5.0858,3.5229,2.9204,0.5668,-2.7243
S2_C0368,0.124,-0.3082,-0.425,0.5206,4.2482,-1.3412,0.9019,-0.3866,-1.4845,-3.0509,-2.0227,-2.5897,-1.1607,-1.4794,-0.1109,-0.5836,-1.5698,-2.0053,2.4496,3.1718,-1.9946,-0.1622,-2.4084,1.8579,-2.0806,-1.8093,-2.9588,2.3086,-1.4455,-0.2573,-1.3863,4.5249,-2.4614,1.4863,1.8796,-0.7589,-2.4626,-0.7104,3.3794,1.3654,-4.0825,1.6147,-1.4556,2.8684,2.0051,-4.0087,4.8682,-3.526,3.3781,-0.9665,1.3529,-2.4162,-0.301,4.6462,-3.2067,-0.9831,4.5725,1.0302,0.6303,1.8027,2.8754,-2.2592,2.7761,1.2595
S2_C0369,-2.667,-0.708,-2.5975,0.9559,-0.8737,-3.0115,5.0766,0.6683,-2.8135,-1.8657,-3.7543,1.233,-8.2204,-0.2523,-3.0427,-3.6881,-1.3312,-8.0,1.8392,0.3582,-3.4413,-2.8405,-6.6794,0.953,1.589,-4.5462,1.2563,2.334,-0.7544,1.4967,-6.2164,-0.8347,-5.3128,2.3702,1.2431,-0.1619,-1.9673,0.3581,0.9581,5.4725,-9.8147,2.0198,6.6928,5.8671,9.3162,0.8347,7.9247,2.4005,3.2564,1.2224,-1.9591,-8.0202,-2.4822,4.1995,-9.0747,-3.0451,5.1296,3.3222,-1.3373,6.0663,0.6775,0.9881,6.0609,-4.534
S2_C0370,0.7642,0.3407,-4.6806,5.9573,-2.8798,-4.805,-0.4964,-4.0026,-1.9666,3.2407,1.1765,0.7603,-2.9956,-5.4512,3.6624,0.1916,-0.2914,-1.0821,-2.4103,3.2205,-3.6182,-3.7616,-3.8142,3.1287,0.9863,0.4785,1.4395,7.1692,-3.3177,-4.7186,-8.7616,2.5362,-1.1534,5.0365,0.8211,-2.63,-3.0242,-0.8554,-2.2003,-0.5771,3.4235,0.7463,-5.5321,-0.9721,-0.1263,1.389,-0.3792,-9.4134,1.4758,-1.3011,-0.1576,-2.3668,2.8644,2.2067,-4.5438,-0.2457,2.7578,-0.4905,2.6078,4.8563,-1.1352,0.2978,-1.0678,2.6567
S2_C0371,2.9348,-1.8753,2.2977,0.2051,2.9766,1.2179,-0.5782,-1.5155,-1.3153,-0.995,-0.5232,-0.1894,1.5727,-1.044,-2.2248,2.057,3.2885,3.8213,0.4804,-1.6272,-3.2331,4.5658,1.4191,-2.1276,-2.1107,2.3785,-1.6432,3.5888,5.8988,-1.99,-4.4086,1.3653,3.1744,1.3052,1.3386,0.634,-0.7898,-1.7099,1.9638,-1.8374,4.1219,2.7065,0.2028,-2.4483,-4.0552,-4.1195,-2.2817,0.1058,-1.5639,1.2622,-1.7322,1.355,4.4737,0.4851,0.0124,0.2535,-0.0718,1.9241,-2.3075,0.7878,1.8427,-3.6176,-3.2458,-1.002
S2_C0372,-1.1571,0.6811,0.9097,-0.7466,2.1876,-0.4754,-2.0924,-1.8231,2.0266,5.5503,4.6946,-2.841,-2.9367,1.8755,-0.6631,3.7846,2.2275,-3.2173,-0.1901,-8.6593,4.0378,-4.4122,4.5511,-4.843,1.7679,3.168,2.4033,-5.5205,0.4526,7.7888,-0.6498,-0.5742,1.7473,-3.5619,-2.6555,-0.4209,4.0131,-0.3005,-1.9607,4.0917,-3.2395,-2.5464,3.374,0.3053,-1.5892,3.5022,-0.5675,1.0506,-5.0491,0.9481,-1.5418,-0.4353,1.2442,-4.4445,0.4326,-4.7884,-0.905,-1.7687,-2.472,-3.8607,-3.8341,0.2935,-2.4193,-1.3679
S2_C0373,1.2477,0.8146,1.0728,-1.6472,-3.0249,-0.8134,5.4484,1.5978,1.1221,1.7201,4.1116,-0.0906,-3.1014,1.8572,-2.01,-0.0992,0.3772,-1.5525,1.2761,-4.3307,3.9601,-2.7115,3.6493,-1.9513,5.5979,1.5666,1.2692,-5.269,2.1688,4.3334,1.9756,-2.536,-0.3117,0.3365,-1.4038,1.9372,0.488,2.5032,0.5391,5.5465,-4.3282,0.2944,4.9727,-1.0302,-0.2282,5.1483,-1.8073,4.9986,1.4233,2.6406,2.7701,-1.466,-0.8406,-4.6722,0.2553,-2.5042,-2.8308,-0.5745,-4.0753,-3.7838,-7.8135,1.0354,3.0998,-4.2225
S2_C0374,3.538,-1.477,-0.0302,2.7803,-2.043,-2.8194,2.5589,2.9244,-0.397,-2.609,-1.2031,0.6908,1.3433,-0.343,-4.4585,-3.5936,0.3271,2.9897,-3.2323,3.1201,-5.5715,5.1708,0.7665,1.1156,0.4692,0.0695,-1.857,7.0316,3.8293,-4.7913,-5.3898,4.1877,-1.5476,2.6106,5.1838,0.8232,-1.8512,-2.2441,1.5763,-3.4731,2.5932,5.0696,1.5406,-0.8227,-5.62,-3.2702,-2.9736,2.3112,3.4535,4.4327,0.2355,-1.2003,4.1479,3.8619,-3.5154,3.5929,-0.6368,3.6025,-4.3753,2.3082,1.9795,-2.7366,1.8344,-2.2331
S2_C0375,-0.0489,-1.515,0.0977,-1.7586,3.5536,0.5174,-1.875,0.0736,3.5786,3.3141,1.4172,3.9398,7.2954,2.1663,-0.0182,2.9194,2.062,3.0024,-0.2277,-4.1257,-0.828,0.6202,1.9407,-3.8932,-4.053,0.866,1.6134,0.5773,6.1561,-1.0291,1.311,1.9818,4.0112,-2.2869,-1.6746,0.6489,3.853,-0.9897,-1.156,-6.2176,7.0304,-2.3037,0.3464,-2.7613,-5.3732,0.3069,-2.6606,-0.6229,-5.7568,-2.1005,-2.1136,3.7583,1.2869,-2.4036,3.6121,-2.1027,-1.1105,3.52,-1.3488,1.1587,1.4718,1.1042,-4.9029,-0.9437
